symbol,rank,consensus_score,days_in_top10_30,days_in_top25_30,consecutive_top10,consecutive_top25,signal_age_runs,rank_std_10run,persistence_history_runs,persistence_label
CEC.DE,,52.677619419211325,0.0,0.0,0.0,0.0,0,101.19071103614205,30.0,rotating
BHFAN,,52.49503704907302,0.0,0.0,0.0,0.0,0,92.15427282551796,30.0,rotating
LPA,,52.43366379162495,0.0,0.0,0.0,0.0,0,124.44858376052336,30.0,rotating
UBSGE.SW,,52.06336746850926,0.0,0.0,0.0,0.0,0,73.91210996852952,8.0,rotating
HFEL.L,,52.04688635000053,0.0,0.0,0.0,0.0,0,155.63020272427843,30.0,rotating
LGEN.L,,51.862025063093895,0.0,0.0,0.0,0.0,0,49.11262566794816,28.0,rotating
ROR.L,,51.77875953873378,0.0,0.0,0.0,0.0,0,58.799659862961796,10.0,rotating
XNET,,51.65243690812743,0.0,0.0,0.0,0.0,0,77.15309455880562,30.0,rotating
0QWA.IL,,51.52048076000536,0.0,0.0,0.0,0.0,0,187.75633145116572,30.0,rotating
PRS.OL,,51.389150174854265,0.0,0.0,0.0,0.0,0,104.62910684890701,29.0,rotating
MPCES.OL,,51.356551594693215,0.0,0.0,0.0,0.0,0,210.10761528321623,20.0,rotating
CIC.L,,51.356184739350006,0.0,0.0,0.0,0.0,0,179.78122816356552,30.0,rotating
IAD.L,,51.23697572818266,0.0,0.0,0.0,0.0,0,134.5415920821513,30.0,rotating
BHFAM,,51.11473869233886,0.0,0.0,0.0,0.0,0,114.47571794926642,30.0,rotating
BRWM.L,,51.09135212801071,0.0,0.0,0.0,0.0,0,100.411602915201,28.0,rotating
DLNG,,51.07861054628087,0.0,0.0,0.0,0.0,0,126.47750788183644,29.0,rotating
XYF,,51.04231361931464,0.0,0.0,0.0,0.0,0,72.75445003571946,29.0,rotating
NYOR.ST,,50.99292536488745,0.0,0.0,0.0,0.0,0,74.76101925468915,27.0,rotating
SAMPO-DKK.CO,,50.97375361014996,0.0,0.0,0.0,0.0,0,5.792715732327589,3.0,rotating
ONL,,50.84457926984384,0.0,0.0,0.0,0.0,0,60.31160750634989,30.0,rotating
EWI.L,,50.73215016923571,0.0,0.0,0.0,0.0,0,108.79361194481963,30.0,rotating
NBS.L,,50.71439333525434,0.0,0.0,0.0,0.0,0,71.88358644363817,30.0,rotating
1SMA.DE,,50.67074110705815,0.0,0.0,0.0,0.0,0,200.80079681116808,30.0,rotating
GEM.L,,50.64050289144406,0.0,0.0,0.0,0.0,0,113.10565856755356,30.0,rotating
BOOM,,50.518863718303095,0.0,0.0,0.0,0.0,0,21.0,2.0,rotating
RBD.L,,50.37225916370484,0.0,0.0,0.0,0.0,0,112.86168526120811,30.0,rotating
RR.L,,50.28096549693268,0.0,0.0,0.0,0.0,0,191.3608110350706,29.0,rotating
SPRU,,50.00695614930451,0.0,0.0,0.0,0.0,0,139.9235505552943,11.0,rotating
BRLA.L,,49.975396094196,0.0,0.0,0.0,0.0,0,174.29059068119543,30.0,rotating
FUTRL.XC,,49.8788816810913,0.0,0.0,0.0,0.0,0,96.66747126101934,30.0,rotating
SKAND.OL,,49.71757053743883,0.0,0.0,0.0,0.0,0,157.3438591111836,22.0,rotating
CTM.ST,,49.61206788922412,0.0,0.0,0.0,0.0,0,58.68389898430404,30.0,rotating
JET2L.XC,,49.60252204936036,0.0,0.0,0.0,0.0,0,51.50106795009206,30.0,rotating
BGCG.L,,49.58457525026599,0.0,0.0,0.0,0.0,0,107.6791994769649,30.0,rotating
BERI.L,,49.5568088903322,0.0,0.0,0.0,0.0,0,127.96780845196967,27.0,rotating
LLOYL.XC,,49.53526345979258,0.0,0.0,0.0,0.0,0,126.51624401633175,28.0,rotating
CNDT,,49.34640819820413,0.0,0.0,0.0,0.0,0,35.25067375242635,30.0,rotating
IQE.L,,49.27628690695284,0.0,0.0,0.0,0.0,0,184.3486099757739,17.0,rotating
PMG.L,,49.24059754408475,0.0,0.0,0.0,0.0,0,105.08420433157403,30.0,rotating
MPL.L,,49.19037577552325,0.0,0.0,0.0,0.0,0,50.878777501036716,30.0,rotating
GCL.L,,48.99580903220024,0.0,0.0,0.0,0.0,0,170.69751023374653,30.0,rotating
HRS.WA,,48.96974763762435,0.0,0.0,0.0,0.0,0,94.77320296370699,30.0,rotating
LIME,,48.95504094798781,0.0,1.0,0.0,0.0,0,83.6758029540201,29.0,rotating
FLK.L,,48.70446988852775,0.0,0.0,0.0,0.0,0,154.05790059160836,7.0,rotating
ENC.MC,,48.56677303768923,0.0,0.0,0.0,0.0,0,42.44768021406536,6.0,rotating
CX.ST,,48.34202951821645,0.0,0.0,0.0,0.0,0,0.0,1.0,new_signal
HAS.L,,48.12707103911096,0.0,0.0,0.0,0.0,0,189.94151146544502,9.0,rotating
PSEC,,48.02786445913396,0.0,0.0,0.0,0.0,0,28.424637200850956,29.0,rotating
KLDVK.OL,,47.96150982777121,0.0,0.0,0.0,0.0,0,28.984865860990137,7.0,rotating
DNO.OL,,47.86417364560069,0.0,0.0,0.0,0.0,0,148.32248649479956,15.0,rotating
TAVI.L,,47.54486353984393,0.0,0.0,0.0,0.0,0,63.79373009943846,30.0,rotating
TECH.OL,,47.44261959069931,0.0,0.0,0.0,0.0,0,118.1636576955876,24.0,rotating
PICS,,47.42315493097559,0.0,0.0,0.0,0.0,0,37.67439448750305,23.0,rotating
WYN.L,,47.35381029349783,0.0,0.0,0.0,0.0,0,95.37971482448455,30.0,rotating
ECONB.BR,,47.25347350881748,0.0,0.0,0.0,0.0,0,106.66588020543402,22.0,rotating
GLQ,,47.17930499310035,0.0,0.0,0.0,0.0,0,80.67645257446561,29.0,rotating
CORO.L,,47.06511123224632,0.0,0.0,0.0,0.0,0,98.8896354528623,30.0,rotating
GEX.L,,46.97604952349983,0.0,0.0,0.0,0.0,0,223.81842529157424,8.0,rotating
KOMPL.OL,,46.91562391385527,0.0,0.0,0.0,0.0,0,50.1765881661956,30.0,rotating
HAN.L,,46.80244889350128,0.0,0.0,0.0,0.0,0,154.07076296299698,30.0,rotating
SOHU,,46.776976618081214,0.0,0.0,0.0,0.0,0,60.258526367643604,30.0,rotating
TRIG.L,,46.72542385756017,0.0,0.0,0.0,0.0,0,214.88516154695566,7.0,rotating
GASS,,46.72412821264237,0.0,0.0,0.0,0.0,0,47.94621987185225,29.0,rotating
ELME,,46.44201622347158,0.0,0.0,0.0,0.0,0,45.45646268683915,30.0,rotating
CIG,,46.42733681293933,0.0,0.0,0.0,0.0,0,90.91226539911982,10.0,rotating
KAMUX.HE,,46.05637537867574,0.0,0.0,0.0,0.0,0,21.433618453261687,30.0,rotating
TPVG,,45.98802492053938,0.0,0.0,0.0,0.0,0,58.959392805557286,24.0,rotating
DDL,,45.74122916780024,0.0,0.0,0.0,0.0,0,82.3918078451978,30.0,rotating
HTT,,45.65352196194181,0.0,0.0,0.0,0.0,0,69.30548318856164,30.0,rotating
BARC.L,,45.46904596467768,0.0,0.0,0.0,0.0,0,92.71251263988049,28.0,rotating
RMV.L,,45.3351339016384,0.0,0.0,0.0,0.0,0,124.17696391580421,7.0,rotating
PGP,,45.212847945340734,0.0,0.0,0.0,0.0,0,123.0123571028537,29.0,rotating
DEC.L,,45.09353829664337,0.0,0.0,0.0,0.0,0,189.0915122368003,30.0,rotating
NCV,,44.84049185450286,0.0,0.0,0.0,0.0,0,114.03858995971495,29.0,rotating
COIN.AQ,,44.74737761481077,0.0,0.0,0.0,0.0,0,23.5,2.0,rotating
VTYL.XC,,44.72579061941709,0.0,0.0,0.0,0.0,0,65.09446981119056,30.0,rotating
GLO,,44.41379911856461,0.0,0.0,0.0,0.0,0,74.91595290724132,29.0,rotating
TKA.VI,,44.406810610624206,0.0,0.0,0.0,0.0,0,177.9938357234754,6.0,rotating
BT-A.L,,44.371632891638114,0.0,0.0,0.0,0.0,0,132.64823992633885,9.0,rotating
NETEL.ST,,44.18851254571152,0.0,0.0,0.0,0.0,0,32.93326585688094,30.0,rotating
K2A-B.ST,,44.04977203970118,0.0,0.0,0.0,0.0,0,116.64240223863705,30.0,rotating
0AAK.IL,,43.91458935201193,0.0,0.0,0.0,0.0,0,96.22660754697736,23.0,rotating
DEEZR.PA,,43.87691555198741,0.0,0.0,0.0,0.0,0,136.4317045264773,30.0,rotating
JET2.L,,43.822022882162,0.0,0.0,0.0,0.0,0,65.99575743939909,30.0,rotating
80M.L,,43.80649337946858,0.0,0.0,0.0,0.0,0,45.0,2.0,rotating
GATC.L,,43.32838235478668,0.0,0.0,0.0,0.0,0,233.91761370191855,30.0,rotating
CORE-B.ST,,43.2587151714442,0.0,0.0,0.0,0.0,0,52.556255574384295,30.0,rotating
IOM.L,,42.56713294413351,0.0,0.0,0.0,0.0,0,49.62459067841265,30.0,rotating
0JOQ.L,,42.557091481997205,0.0,0.0,0.0,0.0,0,53.35175723441544,30.0,rotating
USNA,,42.34422335241942,0.0,0.0,0.0,0.0,0,20.312803843881326,30.0,rotating
ALCPB.PA,,42.23924984300724,0.0,0.0,0.0,0.0,0,75.0,2.0,rotating
ONTEX.BR,,42.16501374133894,0.0,0.0,0.0,0.0,0,77.33330459769581,30.0,rotating
88E.L,,42.03557867267702,0.0,0.0,0.0,0.0,0,50.514255413694855,21.0,rotating
RCHL.XC,,41.62231935762778,0.0,0.0,0.0,0.0,0,59.86818854784233,30.0,rotating
WINE.L,,41.49533549562591,0.0,0.0,0.0,0.0,0,38.0362984529252,30.0,rotating
SFPI.PA,,41.1705876759183,0.0,0.0,0.0,0.0,0,130.87688871607546,28.0,rotating
INGN,,41.01730730300374,0.0,0.0,0.0,0.0,0,35.7211421989835,8.0,rotating
ONIT,,40.86728367875583,0.0,0.0,0.0,0.0,0,21.479292353334174,30.0,rotating
STAF.L,,40.82734400292077,0.0,0.0,0.0,0.0,0,76.83488790907423,30.0,rotating
BTGO,,40.51810617508816,0.0,0.0,0.0,0.0,0,91.44397191723465,30.0,rotating
OFS,,40.17578186572326,0.0,0.0,0.0,0.0,0,136.66001609834532,29.0,rotating
BPOST.BR,,40.05076687449836,0.0,0.0,0.0,0.0,0,51.137168478514724,30.0,rotating
JRS,,39.89385331017122,0.0,0.0,0.0,0.0,0,100.63423870631705,11.0,rotating
AZN.L,,39.882911824068245,0.0,0.0,0.0,0.0,0,45.58991116464256,30.0,rotating
NUS,,39.83044291173702,0.0,0.0,0.0,0.0,0,34.86316107297214,30.0,rotating
0JHU.IL,,39.79763713422675,0.0,0.0,0.0,0.0,0,154.95873644296407,30.0,rotating
DEVO.L,,39.71279229720837,0.0,0.0,0.0,0.0,0,69.98864193567411,29.0,rotating
FPH,,39.69337274590704,0.0,0.0,0.0,0.0,0,28.188650198262422,30.0,rotating
ALUNI.PA,,39.65650096191855,0.0,0.0,0.0,0.0,0,26.280030441382674,30.0,rotating
RC,,39.37901865015,0.0,0.0,0.0,0.0,0,28.18581203371654,30.0,rotating
VTY.L,,39.37131999901551,0.0,0.0,0.0,0.0,0,51.28898517225702,30.0,rotating
RCH.L,,39.260267776232666,0.0,0.0,0.0,0.0,0,51.85643643753396,30.0,rotating
JIM.L,,39.23832601057569,0.0,0.0,0.0,0.0,0,74.85719738275004,30.0,rotating
NOAH,,38.88012499792247,0.0,0.0,0.0,0.0,0,14.284257068535277,24.0,rotating
UPL.L,,38.70239444478008,0.0,0.0,0.0,0.0,0,40.46672158151134,3.0,rotating
BCIC,,38.36154241316208,0.0,0.0,0.0,0.0,0,48.28550507139798,30.0,rotating
0RCO.IL,,38.1521111475478,0.0,0.0,0.0,0.0,0,36.84955902042791,28.0,rotating
PNNT,,38.06886872131818,0.0,0.0,0.0,0.0,0,88.81041605577579,20.0,rotating
AAG.DE,,38.06023306616135,0.0,0.0,0.0,0.0,0,82.28663317939312,25.0,rotating
TEK.L,,37.9065148714479,0.0,0.0,0.0,0.0,0,31.442169136368438,30.0,rotating
BEM.L,,37.55537489639335,0.0,0.0,0.0,0.0,0,70.60771912475292,11.0,rotating
BTC.L,,37.45362628399005,0.0,0.0,0.0,0.0,0,0.0,1.0,new_signal
CECV.DE,,37.43741126593853,0.0,0.0,0.0,0.0,0,95.35701337604905,30.0,rotating
CLI.L,,37.39241527892835,0.0,0.0,0.0,0.0,0,33.302252176091635,30.0,rotating
ATC.WA,,37.3081238158024,0.0,0.0,0.0,0.0,0,17.832554500127006,9.0,rotating
BMC.WA,,37.2207330808176,0.0,0.0,0.0,0.0,0,40.982923272992615,30.0,rotating
TPET,,36.907817741058295,0.0,0.0,0.0,0.0,0,50.79222381428086,22.0,rotating
OMI.L,,36.85402781362226,0.0,0.0,0.0,0.0,0,78.78223149924099,5.0,rotating
DOM.ST,,36.282995051422205,0.0,0.0,0.0,0.0,0,18.1738823590338,26.0,rotating
CANTA.ST,,35.986893552246904,0.0,0.0,0.0,0.0,0,37.85551478978988,30.0,rotating
ILM1.DE,,35.94343841790875,0.0,0.0,0.0,0.0,0,38.749967741922056,30.0,rotating
AT1.DE,,35.91936007797729,0.0,0.0,0.0,0.0,0,25.056136972805685,29.0,rotating
PAL,,35.7926400285791,0.0,0.0,0.0,0.0,0,22.545287755981292,30.0,rotating
CNSL.L,,35.744659638039295,0.0,0.0,0.0,0.0,0,36.747244794678146,26.0,rotating
NSLR,,35.693502143972694,0.0,0.0,0.0,0.0,0,25.20734020082246,29.0,rotating
MX,,35.65172134865249,0.0,0.0,0.0,0.0,0,33.99176370828675,30.0,rotating
RVRB.L,,35.44233327709357,0.0,0.0,0.0,0.0,0,95.53475807265123,30.0,rotating
SEER,,35.37930867483922,0.0,0.0,0.0,0.0,0,57.41045201006521,30.0,rotating
RPT,,35.23969729151278,0.0,0.0,0.0,0.0,0,12.465953633797938,30.0,rotating
CLVT,,35.137738616864674,0.0,0.0,0.0,0.0,0,21.913694348511843,30.0,rotating
ANGI,,34.978452690480765,0.0,0.0,0.0,0.0,0,66.33370184152245,30.0,rotating
CTA.L,,34.92819940220517,0.0,0.0,0.0,0.0,0,10.61319932913728,5.0,rotating
YIELD.ST,,34.81036371113459,0.0,0.0,0.0,0.0,0,32.18835193047324,27.0,rotating
PNIX.AQ,,34.76512093578292,0.0,0.0,0.0,0.0,0,23.361506800718143,11.0,rotating
STJ.L,,34.60159799295292,0.0,0.0,0.0,0.0,0,58.76869915184444,30.0,rotating
APMD,,34.16611511701682,0.0,0.0,0.0,0.0,0,61.340117378433504,28.0,rotating
MTRX,,33.9010719344917,0.0,0.0,0.0,0.0,0,17.71694104522561,28.0,rotating
AMPY,,32.98935150290497,0.0,0.0,0.0,0.0,0,58.3982876461288,30.0,rotating
RVRG.L,,32.84874136847492,0.0,0.0,0.0,0.0,0,11.7285975291166,30.0,rotating
KMR.L,,32.468808000180665,0.0,0.0,0.0,0.0,0,16.152089648091977,30.0,rotating
ACRE,,32.41502698564198,0.0,0.0,0.0,0.0,0,56.47654380360044,30.0,rotating
UJO.L,,32.26472335457207,0.0,0.0,0.0,0.0,0,31.639216172339037,30.0,rotating
CRU.L,,32.156584962025285,0.0,0.0,0.0,0.0,0,43.55238225401683,30.0,rotating
CATO,,31.633612289089346,0.0,0.0,0.0,0.0,0,32.92491457847689,30.0,rotating
SUH.L,,31.463683982860942,0.0,0.0,0.0,0.0,0,98.45552295326048,21.0,rotating
NINE,,30.9042588083174,0.0,0.0,0.0,0.0,0,78.57378697759196,29.0,rotating
FOA,,30.454443934728367,0.0,0.0,0.0,0.0,0,14.568459081179451,30.0,rotating
PETS,,30.410031514310084,0.0,0.0,0.0,0.0,0,16.424372134118247,14.0,rotating
GYC.DE,,29.962817251892183,0.0,0.0,0.0,0.0,0,23.20795930279093,8.0,rotating
STLA.VI,,29.880310218064064,0.0,0.0,0.0,0.0,0,76.12883816268314,30.0,rotating
SUMMAS.ST,,29.708287786685894,0.0,0.0,0.0,0.0,0,14.239572749867374,9.0,rotating
JRVR,,29.56345979662725,0.0,0.0,0.0,0.0,0,12.402015965156632,30.0,rotating
SSTK,,29.39750348073506,0.0,0.0,0.0,0.0,0,6.87386354243376,23.0,rotating
STJL.XC,,29.38005958321214,0.0,0.0,0.0,0.0,0,65.12418905445196,30.0,rotating
0A4H.L,,29.318938988701472,0.0,0.0,0.0,0.0,0,181.28113525681596,29.0,rotating
8TI.F,,29.069732594340465,0.0,0.0,0.0,0.0,0,10.14347080638575,29.0,rotating
SITC,,28.91799183966079,0.0,0.0,0.0,0.0,0,85.11545100626562,30.0,rotating
OSG,,28.90913060090692,0.0,0.0,0.0,0.0,0,67.52332930180502,30.0,rotating
CRSTL.XC,,28.699735615517582,0.0,0.0,0.0,0.0,0,17.00470523119998,30.0,rotating
FIPP.L,,28.611207377411134,0.0,0.0,0.0,0.0,0,73.46944943308068,30.0,rotating
GIGA.ST,,28.541804369224124,0.0,0.0,0.0,0.0,0,43.34616476690873,19.0,rotating
PMP.L,,28.520097127044096,0.0,0.0,0.0,0.0,0,16.714065932620944,30.0,rotating
RAKE.ST,,27.799509636332346,0.0,0.0,0.0,0.0,0,15.098344280085813,30.0,rotating
AZUL,,27.318845876837187,0.0,0.0,0.0,0.0,0,17.459667808981933,29.0,rotating
CRST.L,,27.242409331937587,0.0,0.0,0.0,0.0,0,4.948737212663449,30.0,rotating
NRGB.AQ,,27.1942722844125,0.0,0.0,0.0,0.0,0,175.1166468386144,27.0,rotating
BCYC,,26.06433333524251,0.0,0.0,0.0,0.0,0,6.165225056719342,13.0,rotating
0RVI.IL,,25.144138048152847,0.0,0.0,0.0,0.0,0,3.994996871087636,30.0,rotating
CABO,,25.051995291585275,0.0,0.0,0.0,0.0,0,11.594826432508595,30.0,rotating
SRG,,23.94678798344981,0.0,0.0,0.0,0.0,0,30.161067620361184,30.0,rotating
ALMEX.PA,,23.738802789817,0.0,0.0,0.0,0.0,0,46.68072407321891,30.0,rotating
VOLCAR-B.ST,,23.66132592851146,0.0,0.0,0.0,0.0,0,19.478449630296556,19.0,rotating
CHP.L,,23.124227377447085,0.0,0.0,0.0,0.0,0,4.346134936801766,6.0,rotating
AVD,,22.78011550449209,0.0,0.0,0.0,0.0,0,18.0787167686205,30.0,rotating
0RUH.IL,,18.685573033229552,0.0,0.0,0.0,0.0,0,2.973213749463701,29.0,rotating
ROG.SW,,,0.0,0.0,0.0,0.0,0,,0.0,new_signal
