symbol,rank,model_data_confidence,core_component_coverage,market_cap_source,fundamental_source,market_cap_source_reliability,fundamental_source_reliability,revisions_present,lineage_confidence_v2,lineage_tier
PMP.L,,67.86363636363636,1.0,yahoo_screen_market_cap,native_or_unpublished_source,1.0,0.86,1,82.95181818181818,high
AVD,,60.0,0.3333333333333333,yahoo_screen_market_cap,native_or_unpublished_source,1.0,0.86,0,57.269999999999996,low
CORO.L,,60.79545454545455,0.6666666666666666,yahoo_screen_market_cap,native_or_unpublished_source,1.0,0.86,0,67.66772727272728,medium
HILB-B.ST,,62.840909090909086,0.6666666666666666,yahoo_screen_market_cap,native_or_unpublished_source,1.0,0.86,0,68.69045454545454,medium
CECV.DE,,51.53697691197692,0.3333333333333333,unavailable,native_or_unpublished_source,0.35,0.86,0,47.83848845598846,low
AZUL,,34.614763708513706,0.3333333333333333,yahoo_fast_info,native_or_unpublished_source,1.0,0.86,0,44.577381854256856,low
ALMEX.PA,,62.840909090909086,0.6666666666666666,yahoo_screen_market_cap,native_or_unpublished_source,1.0,0.86,0,68.69045454545454,medium
CHP.L,,60.34090909090909,0.6666666666666666,yahoo_screen_market_cap,native_or_unpublished_source,1.0,0.86,0,67.44045454545454,medium
CRST.L,,66.8409090909091,0.6666666666666666,yahoo_screen_market_cap,native_or_unpublished_source,1.0,0.86,1,72.44045454545454,medium
0RCO.IL,,60.0,0.3333333333333333,yahoo_screen_market_cap,native_or_unpublished_source,1.0,0.86,0,57.269999999999996,low
0RVI.IL,,60.0,0.3333333333333333,yahoo_screen_market_cap,native_or_unpublished_source,1.0,0.86,0,57.269999999999996,low
BMC.WA,,62.840909090909086,0.6666666666666666,yahoo_screen_market_cap,native_or_unpublished_source,1.0,0.86,0,68.69045454545454,medium
0RUH.IL,,59.09090909090909,0.0,stored_market_cap_price_roll,native_or_unpublished_source,0.78,0.86,0,45.055454545454545,low
ROG.SW,,0.0,0.0,unavailable,native_or_unpublished_source,0.35,0.86,0,12.069999999999999,low
