symbol,stage1_history_days,stage1_ret_5d,stage1_ret_20d,stage1_ret_63d,stage1_ret_126d,stage1_pullback_20d,stage1_median_volume_20d,discovery_order,value_seed,adaptive_deep_score,adaptive_momentum_score,adaptive_pullback_score,adaptive_volume_rank,deep_selection_tier,deep_selection_reason,deep_selected,challenger_dynamic_score,challenger_tier,challenger_rank,live_selected
GGB,357,0.0,0.065237160468855,0.0948905056769982,0.5426710365742189,0.0174757574604412,11129150.0,737,False,75.76088144114185,82.32720395649093,47.60404033265412,93.19659829914958,adaptive,adaptive_momentum,True,75.76088144114185,adaptive500,511,True
CRNA.OL,354,-0.1396396170639545,0.3172414125736591,0.5078947607830293,1.28286854216917,0.1906779546864607,10979245.0,1969,False,75.39164360815526,97.61236914642996,0.0,92.99649824912456,adaptive,adaptive_momentum,True,75.39164360815526,adaptive500,512,True
AVAH,357,0.0475842298290898,0.1276596448228146,0.9792531648499918,1.0829695280922331,0.0048678507835283,3016150.0,855,False,75.34344320712599,97.6263074852304,0.0,68.43421710855428,adaptive,adaptive_momentum,True,75.34344320712599,adaptive500,513,True
NAT,357,0.1418467578318909,0.1954231358132663,0.4986738501641403,0.6046178869015679,0.0,4320550.0,411,False,75.15575023430164,95.01193719308765,0.0,77.98899449724863,adaptive,adaptive_momentum,True,75.15575023430164,adaptive500,514,True
MRVI,357,-0.0431154298070175,0.211267662388872,0.3870967865982611,1.1841269543321715,0.235555542839898,3294000.0,467,False,75.0944560534855,96.5469570679836,0.0,71.23561780890445,adaptive,adaptive_momentum,True,75.0944560534855,adaptive500,515,True
MPAL.L,268,-0.1437853300642598,0.5952631247076627,0.5745454410341297,0.9398399353027344,0.1437853300642598,13795789.5,1838,False,74.97757556258921,97.39996897611373,0.0,94.59729864932466,adaptive,adaptive_momentum,True,74.97757556258921,adaptive500,516,True
EZJ.L,359,-0.0047717734690924,-0.0068452017647879,0.3242063976469493,0.8395811655730079,0.0127218573756472,3726839.5,1852,False,74.86348170893417,89.52077444864321,0.0,74.68734367183592,adaptive,adaptive_momentum,True,74.86348170893417,adaptive500,517,True
INGA.AS,362,-0.0096138773828845,0.0334951411064561,0.1771637721409806,0.4774201347694742,0.0096138773828845,4829734.0,1921,False,74.74786940923,85.60771591364295,0.0,81.14057028514256,adaptive,adaptive_momentum,True,74.74786940923,adaptive500,518,True
CABK.MC,362,-0.0101237516682148,0.0177331948728647,0.0447170217766828,0.3669088670011549,0.0240295614367236,4402951.5,1673,False,74.39667122623754,74.19510312816016,54.61391798310588,78.63931965982992,adaptive,adaptive_pullback,True,74.39667122623754,adaptive500,519,True
HAS.L,359,-0.0338855413899814,-0.0729768156802145,0.8234792771289707,0.8508367515376278,0.1652569577150852,4239712.5,1850,False,74.26421653763941,87.82804818436733,0.0,77.6888444222111,adaptive,adaptive_momentum,True,74.26421653763941,adaptive500,520,True
DINO,357,0.0363770891904486,0.1817033637687202,0.6794914323612575,1.009735162837465,0.0,2328700.0,1252,False,74.2066636713126,97.59611312023262,0.0,60.98049024512257,adaptive,adaptive_momentum,True,74.2066636713126,adaptive500,521,True
SM,357,0.0934852423439094,0.1706035473726184,0.4588343814733775,0.5627295689831289,0.0,3447950.0,808,False,73.96617136476358,94.38826393693816,0.0,72.63631815907954,adaptive,adaptive_momentum,True,73.96617136476358,adaptive500,522,True
GEN,357,0.0476350252175039,0.1393651848263282,0.2850337082178986,0.5301199797697445,0.0057306687695068,5628450.0,1154,False,73.96325608229738,91.58780915337704,0.0,84.19209604802401,adaptive,adaptive_momentum,True,73.96325608229738,adaptive500,523,True
DOCU,357,0.1040257598738407,0.2011032905494605,0.6257494958764671,0.5346005754473306,0.0,3060750.0,1233,False,73.88288880874666,95.1616491541614,0.0,68.88444222111055,adaptive,adaptive_momentum,True,73.88288880874666,adaptive500,524,True
VLO,357,0.037064130116716,0.1435813409170057,0.6126170089343264,0.7219250445115837,0.0,2629700.0,1439,False,73.87411054444047,96.0188941070023,0.0,65.28264132066033,adaptive,adaptive_momentum,True,73.87411054444047,adaptive500,525,True
DT,357,0.0970371279494497,0.1587901168173904,0.3394027678644113,0.4013207941508103,0.0,5573700.0,1111,False,73.63064623855853,91.1481642683265,0.0,83.79189594797398,adaptive,adaptive_momentum,True,73.63064623855853,adaptive500,526,True
TENB,357,0.1302670412540822,0.0793425662913078,0.3740981636401956,0.8950248472484219,0.0015727751216553,3279650.0,735,False,73.62807057455875,94.23023050117231,0.0,71.03551775887944,adaptive,adaptive_momentum,True,73.62807057455875,adaptive500,527,True
TEM,357,0.0709285657747194,0.3332687700984464,0.3159403454838343,0.3531839038672317,0.0528271266792224,6413900.0,1167,False,73.57232229916596,90.3521295131701,0.0,86.69334667333666,adaptive,adaptive_momentum,True,73.57232229916596,adaptive500,528,True
CRGY,357,0.0831571768900578,0.2111899443494569,0.4085918035066449,0.3276996665801392,0.0,6138500.0,783,False,73.53540872352094,90.54675082566958,0.0,85.64282141070535,adaptive,adaptive_momentum,True,73.53540872352094,adaptive500,529,True
ACRM.L,359,0.7765516486150923,0.9081480960819792,0.7173333168029785,0.5612121287434337,0.0,977892.0,1828,False,73.50662845186554,96.04633588994434,0.0,38.66933466733367,adaptive,adaptive_momentum,True,73.50662845186554,adaptive500,530,True
PANW,357,0.1130927179924292,-0.0017830887010895,0.318232884914928,1.2400119628179436,0.0202690600546231,5550050.0,1383,False,73.43208915401429,90.85211655737108,0.0,83.69184592296148,adaptive,adaptive_momentum,True,73.43208915401429,adaptive500,531,True
FSM,357,-0.0427631176492179,0.0807799302303589,0.2317460929375319,0.1300970997838677,0.0913348975775407,5164200.0,863,False,73.29075262486779,78.28456327051988,60.81287748063952,81.99099549774887,adaptive,adaptive_pullback,True,73.29075262486779,adaptive500,532,True
WEAV,357,0.0027359755243594,0.3254972234368301,0.3474264423907527,0.5020491294692979,0.0,3527800.0,582,False,73.28328380884935,93.12949566225842,0.0,73.28664332166083,adaptive,adaptive_momentum,True,73.28328380884935,adaptive500,533,True
APA,357,0.0886337698731059,0.1402115863305035,0.3731287101387099,0.3915245433828938,0.0,4866200.0,1132,False,73.25143301188835,91.14167131207928,0.0,81.29064532266132,adaptive,adaptive_momentum,True,73.25143301188835,adaptive500,534,True
RBRK,357,0.1300884661752535,0.0250446099065977,0.4837369493244887,1.004064384000567,0.0324237871440207,3243350.0,1195,False,73.22985570200902,93.68477105352356,0.0,70.63531765882941,adaptive,adaptive_momentum,True,73.22985570200902,adaptive500,535,True
SRPT,357,-0.010506266241269,0.1397139144962271,0.3138870457770915,0.2436974491673267,0.1072813386185765,2640050.0,922,False,73.1220404490246,86.07313513528656,41.53302279458463,65.38269134567284,adaptive,adaptive_momentum,True,73.1220404490246,adaptive500,536,True
SWKS,357,0.1939506935431616,0.3288054855940976,0.1801730589939463,0.6645036947839842,0.0,5421150.0,1085,False,73.02249552056178,90.39722970001372,0.0,82.84142071035518,adaptive,adaptive_momentum,True,73.02249552056178,adaptive500,537,True
WT,357,-0.0950040822103186,-0.0428756935719295,0.2079792048631246,0.4936455610453152,0.1174121576103665,2526450.0,802,False,72.95438873870884,82.30115334623778,59.906759743020814,63.9319659829915,adaptive,adaptive_momentum,True,72.95438873870884,adaptive500,538,True
NTSK,249,0.217421522574567,0.1455737254658684,0.9829737209155056,0.8084885703217337,0.0,5436800.0,742,False,72.92034216330887,96.95422225988352,0.0,82.99149574787393,adaptive,adaptive_momentum,True,72.92034216330887,adaptive500,539,True
DK,357,0.0326417507661154,0.1626246161890054,0.7535143380919382,0.9174896341574148,0.0,1738900.0,1031,False,72.70545927440963,97.25650171016548,0.0,52.37618809404702,adaptive,adaptive_momentum,True,72.70545927440963,adaptive500,540,True
DBX,357,0.1129843105490648,0.1273217454765041,0.3819317554430184,0.4733750868911532,0.0,3430200.0,868,False,72.65057486237593,92.29053974559014,0.0,72.53626813406704,adaptive,adaptive_momentum,True,72.65057486237593,adaptive500,541,True
NOW,357,0.0572981655459721,0.2056074560382867,0.3624579147147246,0.2352019262627767,0.0411515059843753,14661100.0,1321,False,72.64180083678791,86.81801374295135,0.0,95.0975487743872,adaptive,adaptive_momentum,True,72.64180083678791,adaptive500,542,True
KOS,357,0.0842105324798896,0.188461549042245,0.2165354175497853,0.3318965530530167,0.0,11568300.0,387,False,72.60537003846463,87.12233915900757,0.0,93.5967983991996,adaptive,adaptive_momentum,True,72.60537003846463,adaptive500,543,True
PR,357,0.0355179774265084,0.1041478554625328,0.3068303132458849,0.2951805971051082,0.0,9573000.0,1090,False,72.47904342577485,87.28167132608556,0.0,92.096048024012,adaptive,adaptive_momentum,True,72.47904342577485,adaptive500,544,True
CHYM,316,0.0402351959704707,0.0686804386331667,0.9053288987115664,0.6515970506298421,0.0272069073072708,6882700.0,1092,False,72.42041506282915,94.8973375482866,0.0,87.54377188594297,adaptive,adaptive_momentum,True,72.42041506282915,adaptive500,545,True
PD,357,0.089339381480618,0.2401709799509126,0.6176142471496355,1.0907781137242871,0.0222371913957498,1488000.0,591,False,72.3821824460074,97.82434177537866,0.0,47.87393696848424,adaptive,adaptive_momentum,True,72.3821824460074,adaptive500,546,True
FRO,357,0.1066066352331895,0.2230915073335699,0.3083946171264911,0.6914060272245652,0.0,2558200.0,1147,False,72.3267525026558,93.78941749326998,0.0,64.18209104552275,adaptive,adaptive_momentum,True,72.3267525026558,adaptive500,547,True
CVE,357,0.0268711803807262,0.0607485964375982,0.2571690493984566,0.4677596055964839,0.0,5621000.0,1394,False,72.18539239911959,88.74449273494817,0.0,84.0920460230115,adaptive,adaptive_momentum,True,72.18539239911959,adaptive500,548,True
NET,357,0.1510025502520302,0.0658610487525774,0.3882737332554522,0.5783051564962383,0.0094744354765106,3001750.0,1436,False,72.13928105355625,92.49461248854988,0.0,68.28414207103552,adaptive,adaptive_momentum,True,72.13928105355625,adaptive500,549,True
REP.MC,363,0.0430638657479705,0.0753275010664633,0.4244287904209807,0.2396727676330607,0.0,2159129.0,1679,False,72.09248887805883,86.08164184288887,0.0,58.27913956978489,adaptive,adaptive_momentum,True,72.09248887805883,adaptive500,550,True
VG,357,0.0407439397849953,0.1149205516047395,0.3102698860316297,0.2501045410218345,0.0297368655797453,13539650.0,1087,False,72.02757056076058,85.98465648224145,0.0,94.44722361180592,adaptive,adaptive_momentum,True,72.02757056076058,adaptive500,551,True
FRSH,357,0.0462809461394713,0.0267639842455786,0.3312302358273069,0.552421859221762,0.0905172573258561,3870000.0,885,False,71.90852231702532,90.27068866024432,0.0,75.93796898449224,adaptive,adaptive_momentum,True,71.90852231702532,adaptive500,552,True
UNI.MC,362,0.0133854148729313,0.0072062146894522,0.1639974655234284,0.5233839688736799,0.0038377025651107,3078675.0,1675,False,71.88658473382912,83.909521601869,0.0,69.08454227113556,adaptive,adaptive_momentum,True,71.88658473382912,adaptive500,553,True
ASAN,357,0.0807736110612333,0.0758776989901419,0.2786002987195541,0.3991163554303465,0.0740740947297876,5046700.0,776,False,71.7780409907993,88.69261561474916,0.0,81.59079539769884,adaptive,adaptive_momentum,True,71.7780409907993,adaptive500,554,True
ADPT,357,0.0961380500377315,0.0771093989549547,0.5280642442245349,1.0030030718050909,0.0,1658750.0,835,False,71.51024976471815,95.63131507662833,0.0,51.1255627813907,adaptive,adaptive_momentum,True,71.51024976471815,adaptive500,555,True
BIRG.IR,360,-0.0091856738604206,0.0358162759365761,0.0883556542200936,0.3248574791044172,0.0203731417982092,1761106.0,1861,False,71.50618670708822,77.43506273407978,52.07681408437129,52.826413206603306,adaptive,adaptive_balanced,True,71.50618670708822,adaptive500,556,True
CGEM,357,-0.0530198059112329,-0.0024283262112683,0.5091845285572911,0.4640057951859635,0.105010883106543,695050.0,577,False,71.45720704869015,88.66266705977597,55.33832527720199,31.61580790395197,adaptive,adaptive_momentum,True,71.45720704869015,adaptive500,557,True
ILMN,357,0.0532075990592268,0.1509267577332647,0.3319551447006634,0.8635982189892102,0.0237164965407872,1868400.0,1229,False,71.43061431626009,94.67987866368986,0.0,54.52726363181591,adaptive,adaptive_momentum,True,71.43061431626009,adaptive500,558,True
VOD.L,358,0.0132164313779239,0.0860426716844893,0.164903664448363,0.1902207660922603,0.0031070100524218,53408625.5,1815,False,71.41290164420316,78.73456719227526,0.0,99.59979989994996,adaptive,adaptive_momentum,True,71.41290164420316,adaptive500,559,True
CAI,312,0.1482675403071491,0.3176144755333367,0.5676567393613383,0.4960630520422848,0.0,5099500.0,758,False,71.4019825578311,94.66669071076214,0.0,81.79089544772387,adaptive,adaptive_momentum,True,71.4019825578311,adaptive500,560,True
DHT,357,0.0634005626403715,0.1714285627784639,0.2779221271061616,0.399135332056308,0.0004514776096641,3585600.0,838,False,71.3995551398631,89.9701953594429,0.0,73.78689344672335,adaptive,adaptive_momentum,True,71.3995551398631,adaptive500,561,True
FTNT,357,0.0946211581950848,0.1059992837132088,0.1530536409343412,1.0401230852806318,0.002372981045295,3933250.0,1416,False,71.35832365867863,89.28644886451175,0.0,76.33816908454227,adaptive,adaptive_momentum,True,71.35832365867863,adaptive500,562,True
BBY,357,0.043770244627439,0.0912920786456252,0.2205242246207843,0.5251924734235014,0.0167668874468424,3817400.0,1197,False,71.33498236777464,89.45454965642621,0.0,75.48774387193596,adaptive,adaptive_momentum,True,71.33498236777464,adaptive500,563,True
CRSR,357,0.0897226270195374,0.0915032603351728,0.5680749928250564,1.530302864734579,0.0132939664463003,1193650.0,612,False,71.19198213124247,96.95760967609102,0.0,43.52176088044022,adaptive,adaptive_momentum,True,71.19198213124247,adaptive500,564,True
MTCH,357,0.0789793409352876,0.1929070410986983,0.2419864451907787,0.4828819742959518,0.0,3169350.0,1163,False,71.11993529709702,90.49952448716046,0.0,69.73486743371686,adaptive,adaptive_momentum,True,71.11993529709702,adaptive500,565,True
RVTY,357,0.10316336497839,0.2067659864944544,0.3951059715826346,0.6233541273030556,0.0,1674800.0,1196,False,70.92496754157466,94.61469453727489,0.0,51.42571285642822,adaptive,adaptive_momentum,True,70.92496754157466,adaptive500,566,True
ET,357,-0.0083682149353997,0.0186246122111661,0.1468389653546442,0.1772174391417382,0.0184077140799197,7551350.0,1370,False,70.90176530686546,74.86172030600898,50.621695215156166,89.04452226113057,adaptive,adaptive_pullback,True,70.90176530686546,adaptive500,567,True
ABN.AS,362,-0.00946881881377,0.0414004470572129,0.1724505066467172,0.6347555799370967,0.0144761273319988,1554541.0,1929,False,70.8539630072948,87.04882445382553,0.0,49.22461230615308,adaptive,adaptive_momentum,True,70.8539630072948,adaptive500,568,True
XP,357,-0.0230114602170866,0.2439491034337559,0.2352941282919332,0.029827171072879,0.0234999656677246,5686800.0,794,False,70.83425244467252,74.35820298165459,58.04498797667027,84.24212106053027,adaptive,adaptive_pullback,True,70.83425244467252,adaptive500,569,True
HAFN,357,0.0580356586914587,0.275264260848983,0.3454466164057999,0.5442701255541869,0.0,1893450.0,965,False,70.81863936003909,93.58389685223106,0.0,54.97748874437218,adaptive,adaptive_momentum,True,70.81863936003909,adaptive500,570,True
BTE,357,0.060633593584005,0.1398895464423251,0.1814346230641723,0.2818827708913374,0.0,14664850.0,726,False,70.80442822900527,83.84240671124395,0.0,95.14757378689345,adaptive,adaptive_momentum,True,70.80442822900527,adaptive500,571,True
VRNS,357,0.0442147421185719,0.0996062829312569,0.4007082347485271,0.9680762673726282,0.0002105796467901,1514000.0,882,False,70.7984950955153,95.14897908303756,0.0,48.37418709354677,adaptive,adaptive_momentum,True,70.7984950955153,adaptive500,572,True
UTZ,357,0.0042224081249562,0.0084806249094346,0.994275539777708,0.8906026063797057,0.0007002293693627,1691500.0,483,False,70.30172758856828,93.5973659810131,0.0,51.47573786893447,adaptive,adaptive_momentum,True,70.30172758856828,adaptive500,573,True
VAR.OL,354,0.0710679582021769,0.1648804862382888,0.3079690169416156,0.4428754605071465,0.0,5926933.5,1970,False,70.15394271597678,91.08881375303586,0.0,85.04252126063031,adaptive,adaptive_momentum,True,70.15394271597678,adaptive500,574,True
ESTC,357,-0.0368694251792114,0.0206136285999147,0.366934264927728,0.5935629837300731,0.1476328641712772,2389550.0,993,False,70.09088173005107,90.72780146393526,0.0,61.93096548274137,adaptive,adaptive_momentum,True,70.09088173005107,adaptive500,575,True
KIN.BR,362,-0.0090817511577856,0.1888619704879126,0.3909348310288996,0.991859098617164,0.0090817511577856,49214.0,1512,False,70.0830168012542,96.0564561197592,0.0,6.8534267133566775,adaptive,adaptive_momentum,True,70.0830168012542,adaptive500,576,True
TMV.DE,360,0.0077760796375918,-0.0114416187992708,0.1988898737347604,0.4013840652037679,0.0974930119778442,600012.0,1607,False,70.0557962456917,82.80608355299833,42.26011221465596,29.46473236618309,adaptive,adaptive_balanced,True,70.0557962456917,adaptive500,577,True
SAIL,357,0.1231027832492985,0.0747713490177104,0.4060520400140535,0.324933663350182,0.0282101137534961,3059600.0,1098,False,70.01425995427479,88.93402802094218,0.0,68.83441720860431,adaptive,adaptive_momentum,True,70.01425995427479,adaptive500,578,True
LLOY.L,359,-0.0124888630235093,-0.0348735841885416,0.0464549288967828,0.16692600732695,0.0233789286418378,103035105.0,1811,False,69.831830357422,63.78178722796324,54.900969445851786,99.94997498749376,adaptive,adaptive_pullback,True,69.831830357422,adaptive500,579,True
AEG,357,-0.0065788888920259,-0.0140327622082488,0.092433013855586,0.3825098608307313,0.015217325277273,4428900.0,1158,False,69.77600603798552,76.02639446416217,48.124805860390886,78.88944472236118,adaptive,adaptive_balanced,True,69.77600603798552,adaptive500,580,True
BTG,357,-0.0387315273963894,0.0074832817510981,0.1720163328721482,0.0878321092099814,0.1075105333185497,26319750.0,725,False,69.76997623717473,71.10335121000159,49.62350819817801,97.89894947473738,adaptive,adaptive_balanced,True,69.76997623717473,adaptive500,581,True
KO,357,0.0099518597654111,0.0259754309024684,0.102945704520813,0.1541442109886619,0.0299016535578124,14426900.0,1327,False,69.75326654074402,71.24594203365426,52.39363596135329,94.79739869934969,adaptive,adaptive_pullback,True,69.75326654074402,adaptive500,582,True
IOT,357,0.0373598989537564,0.0679487570738182,0.2418008464214751,0.2787842160310985,0.0293637456540143,5702400.0,1093,False,69.60650661682642,84.52448540966937,0.0,84.34217108554277,adaptive,adaptive_momentum,True,69.60650661682642,adaptive500,583,True
BAX,357,-0.0462591109269744,-0.0845562760847342,0.1397956671533917,0.3894306694006249,0.1096416568648137,4876200.0,1139,False,69.5162490000084,74.51641324656916,50.4997864373876,81.34067033516759,adaptive,adaptive_balanced,True,69.5162490000084,adaptive500,584,True
CRBG,357,0.0376296431929976,0.0554550975185152,0.198904538014158,0.5087453172610346,0.0,3216600.0,1287,False,69.48687267342923,87.73242143183289,0.0,70.28514257128565,adaptive,adaptive_momentum,True,69.48687267342923,adaptive500,585,True
LLOYL.XC,359,-0.0127146594795033,-0.0353094640812485,0.0511986053520023,0.1654174737122253,0.0242504405908003,12921434.5,1821,False,69.28118915902206,64.18275555138482,55.506334142493486,94.09704852426214,adaptive,adaptive_balanced,True,69.28118915902206,adaptive500,586,True
RSKD,357,0.006493500461665,-0.0158730759432027,0.2525252622556306,0.4622641848940678,0.1053391107007422,1503800.0,567,False,69.22220592450367,84.70978029766124,37.77708907441204,48.274137068534266,adaptive,adaptive_momentum,True,69.22220592450367,adaptive500,587,True
CXW,357,0.0094151737015091,0.0536033096756984,0.2740367477460386,0.8621053193744861,0.0,1709150.0,956,False,69.16559493977428,91.6922770131911,0.0,51.77588794397199,adaptive,adaptive_momentum,True,69.16559493977428,adaptive500,588,True
CMBT.BR,362,0.0180289155897328,0.1233422161645774,0.309119094542956,0.6654646198147489,0.0,123303.0,1504,False,69.15630411641085,92.97628808654754,0.0,13.40670335167584,adaptive,adaptive_momentum,True,69.15630411641085,adaptive500,589,True
EQNR,357,0.0543904273691828,0.0939741830189964,0.3483478952638292,0.3097670907624912,0.0,2602900.0,1449,False,69.09230300420587,88.37891825381041,0.0,64.98249124562281,adaptive,adaptive_momentum,True,69.09230300420587,adaptive500,590,True
BMNR,321,-0.0472345601401565,0.2600107292181988,0.3793103179196679,0.0089782384481047,0.1077504839040692,49146500.0,1046,False,69.09049416873879,75.70383148497267,51.95501857645517,99.54977488744372,adaptive,adaptive_pullback,True,69.09049416873879,adaptive500,591,True
AUTO.OL,354,-0.1059245721763134,-0.1242672890929058,0.2316570024263267,0.4704724217283056,0.1059245721763134,3355254.5,1971,False,68.9790484491312,78.10386909180549,68.47526484323453,71.53576788394197,adaptive,adaptive_pullback,True,68.9790484491312,adaptive500,592,True
SMCI,357,-0.1147540766143982,-0.068965503496208,0.155267388944859,0.118644027209112,0.1147540766143982,35970250.0,1054,False,68.87879880058519,66.56878513822787,63.00938114346772,99.09954977488744,adaptive,adaptive_pullback,True,68.87879880058519,adaptive500,593,True
LILAK,357,0.0207612806910981,0.0485782963827832,0.6787629985714076,0.6386416429681989,0.0,1039050.0,659,False,68.78781317924405,93.87870430804828,0.0,40.22011005502751,adaptive,adaptive_momentum,True,68.78781317924405,adaptive500,594,True
WTI,357,0.0429293117818994,0.1042164393434217,0.2214783614165036,0.3432112971806287,0.0143197952172209,2942650.0,418,False,68.55058138201048,86.80320981671397,0.0,67.88394197098549,adaptive,adaptive_momentum,True,68.55058138201048,adaptive500,595,True
TEVA,357,0.0677367190468072,0.0765222431592307,0.1650341822478769,0.3323150447987391,0.0,4568600.0,1118,False,68.36478304866347,83.61095976559109,0.0,79.83991995998,adaptive,adaptive_momentum,True,68.36478304866347,adaptive500,596,True
SHELL.AS,362,0.0417330033082496,0.0871008867051521,0.2244409715324871,0.0807649520919289,0.0,4395579.0,1922,False,68.35787784558642,75.94272766490282,0.0,78.48924462231116,adaptive,adaptive_balanced,True,68.35787784558642,adaptive500,597,True
JHX,357,-0.093770967420493,-0.1107460008358988,0.0750893676567172,0.3618519538515721,0.1107460008358988,6200200.0,1121,False,68.22358592558058,68.57993167741881,63.6737697420874,85.84292146073037,adaptive,adaptive_pullback,True,68.22358592558058,adaptive500,598,True
COP,357,0.045764279041955,0.1070868918434617,0.2663630494862983,0.1805013198855161,0.0,6032150.0,1381,False,68.17579423069776,81.98693110036052,0.0,85.29264632316158,adaptive,adaptive_momentum,True,68.17579423069776,adaptive500,599,True
BWIN,357,0.093571278346052,0.0558986413751951,0.7890970237588844,0.5390810392745751,0.0,911550.0,723,False,68.1458973263226,93.60583417137512,0.0,37.06853426713357,adaptive,adaptive_momentum,True,68.1458973263226,adaptive500,600,True
BFLY,357,0.0372340705476772,-0.1352550116534343,0.3854351744554867,0.9948849154763472,0.1832460696385953,4078200.0,874,False,68.06361491660145,83.8150657734402,0.0,76.98849424712357,adaptive,adaptive_momentum,True,68.06361491660145,adaptive500,601,True
CTVA,357,-0.029220047632645,0.0994308457407178,0.1037874428645957,0.0597209167040344,0.0731355089671884,4439150.0,1395,False,67.96491486942351,68.8866245031276,68.12910357983338,78.98949474737368,adaptive,adaptive_pullback,True,67.96491486942351,adaptive500,602,True
CERT,357,0.0852713006368426,0.0499999523162841,0.6122839840741883,0.2942989082853287,0.0378006805280449,2035400.0,533,False,67.94408908382319,88.54813219397002,0.0,56.62831415707854,adaptive,adaptive_momentum,True,67.94408908382319,adaptive500,603,True
BP.L,359,0.0525413859652197,0.1143245148726801,0.1471333501700102,0.0718835651303286,0.0,32088039.5,1812,False,67.88978851383403,72.48773155864565,0.0,98.59929964982491,adaptive,adaptive_balanced,True,67.88978851383403,adaptive500,604,True
AGN.AS,362,-0.0065425322189054,-0.0132610289784308,0.0858357199830979,0.3650969518124611,0.0102782970542425,4202229.5,1923,False,67.88747289559544,75.41396369014771,0.0,77.53876938469234,adaptive,adaptive_balanced,True,67.88747289559544,adaptive500,605,True
ZS,357,0.1972952727341255,0.0512361571413679,0.4866585041542819,0.2615654649596892,0.0,2421400.0,1114,False,67.8188528512841,86.9180048489704,0.0,62.531265632816414,adaptive,adaptive_momentum,True,67.8188528512841,adaptive500,606,True
VIR,357,-0.0661896873517881,0.1118210009233069,0.2125435536210329,0.0790697027976319,0.1023216270290486,1900450.0,520,False,67.7818196459224,75.89181242524154,60.84431826914615,55.12756378189094,adaptive,adaptive_pullback,True,67.7818196459224,adaptive500,607,True
NWG,357,-0.0026780523222403,-0.0220588264757608,0.1490044680825519,0.2832267367214083,0.0174142432939335,2433000.0,1440,False,67.72125673968694,76.59909960698408,48.34705872832662,62.631315657828914,adaptive,adaptive_balanced,True,67.72125673968694,adaptive500,608,True
BAYN.DE,360,-0.0058692757826942,0.025469673635537,0.3015367447614878,0.2250869661971861,0.0058692757826942,1712269.0,1580,False,67.65930783005716,82.37970505598305,0.0,51.87593796898449,adaptive,adaptive_balanced,True,67.65930783005716,adaptive500,609,True
VTRS,357,0.0024081280378631,0.0335721093791625,0.0278722218002904,0.2507822408421314,0.0257460813416663,6685950.0,1120,False,67.64113423859213,69.7569572640714,52.02139396236908,87.1935967983992,adaptive,adaptive_balanced,True,67.64113423859213,adaptive500,610,True
TECH,357,0.0004148635086396,0.0004159190428671,0.289302259806341,0.4864608459930295,0.0017939130760682,2357250.0,1249,False,67.63378411160127,86.9220775218988,0.0,61.28064032016008,adaptive,adaptive_momentum,True,67.63378411160127,adaptive500,611,True
EQH,357,0.0370868614762056,0.0555446918298407,0.2015917027487557,0.4484740147387345,0.0,2286050.0,1289,False,67.5270523075138,86.991985962917,0.0,60.28014007003502,adaptive,adaptive_momentum,True,67.5270523075138,adaptive500,612,True
NTR,357,-0.024293493766223,0.1527310025676727,0.2011810657415147,0.0285250049093734,0.024897832932616,2830000.0,1228,False,67.46456238157637,72.85094913483276,59.284260830577374,66.93346673336669,adaptive,adaptive_pullback,True,67.46456238157637,adaptive500,613,True
RPRX,357,-0.0349892544404328,-0.0164844327949487,0.0817318142732852,0.279068923248905,0.0858348646396762,2755550.0,1262,False,67.46386071129584,72.4481494917125,61.95028300627905,66.2831415707854,adaptive,adaptive_pullback,True,67.46386071129584,adaptive500,614,True
CBK.DE,360,-0.0011724044541351,0.0754859332920114,0.1157673686122555,0.3549338951079335,0.0030423840278007,1847507.0,1588,False,67.36803984376364,81.4015993058493,0.0,53.97698849424712,adaptive,adaptive_balanced,True,67.36803984376364,adaptive500,615,True
SLB,357,-0.0507880523411218,0.0115340844976166,0.0143590996436373,0.2181244668960504,0.0934903683784296,11813250.0,1329,False,67.2944541360072,65.57006145950929,61.81914436522791,93.6968484242121,adaptive,adaptive_pullback,True,67.2944541360072,adaptive500,616,True
FTRE,357,0.1565064572026617,0.0900552003543242,0.1864101345707358,1.1283709350534448,0.0,1097250.0,508,False,67.20705371040036,90.95390466772928,0.0,41.770885442721365,adaptive,adaptive_momentum,True,67.20705371040036,adaptive500,617,True
GLEN.L,357,-0.0806041529523549,0.0443492582205493,-0.0082980711623893,0.1209778660848621,0.0806041529523549,33489890.0,1816,False,67.17553597845655,60.64770416238308,78.49268802155046,98.79939969984991,adaptive,adaptive_pullback,True,67.17553597845655,adaptive500,618,True
DHL.DE,360,0.0076197748871802,0.0175888430243043,0.0542900644226187,0.2968844085389361,0.02287120396852,1241007.0,1593,False,67.17240177364557,73.21817355448299,48.72164430508484,44.272136068034015,adaptive,adaptive_balanced,True,67.17240177364557,adaptive500,619,True
DV,357,0.0112359261606074,0.0150375794283417,0.3170731707317074,0.3300493110712854,0.0014793237490008,2413550.0,896,False,67.06192441774107,85.78187231604868,0.0,62.18109054527263,adaptive,adaptive_momentum,True,67.06192441774107,adaptive500,620,True
HZO,357,0.0063255097304397,0.0047846889952152,0.531058576794226,1.0644907341709566,0.0,713350.0,667,False,67.02157748989039,92.95428633856515,0.0,32.266133066533264,adaptive,adaptive_momentum,True,67.02157748989039,adaptive500,621,True
