symbol,stage1_history_days,stage1_ret_5d,stage1_ret_20d,stage1_ret_63d,stage1_ret_126d,stage1_pullback_20d,stage1_median_volume_20d,discovery_order,value_seed,adaptive_deep_score,adaptive_momentum_score,adaptive_pullback_score,adaptive_volume_rank,deep_selection_tier,deep_selection_reason,deep_selected,discovery_dir_5d,discovery_dir_20d,discovery_dir_63d,discovery_dir_acceleration,discovery_dir_regime_shift,discovery_breakout_direction_score,discovery_breakout_confidence,discovery_breakout_direction,discovery_breakout_candidate,discovery_breakout_score,discovery_freshness_score,discovery_source_tier,prior_direction,prior_candidate,discovery_signal_freshness,fresh_discovery_rank
PAAS,358,0.167352086769059,0.2583531284417855,-0.0171886548529143,-0.1627910840371037,0.0,4502800.0,1167,False,41.34403108845597,40.06946670579118,0.0,79.48974487243622,not_selected,,False,0.997526630135238,0.97338118716768,-0.06864648498348645,0.9677317245566635,0.9898283263844733,0.8248354906347485,79.94591111079666,UP,True,91.24177453173743,98.77327675981984,not_selected,UP,1.0,CONTINUING,
NRG,358,-0.016874324934573,-0.1061987988887425,-0.1881130347443648,-0.3785663569518979,0.1795334757795514,2636550.0,1168,False,20.36803872047018,9.698629074391944,0.0,65.18259129564782,not_selected,,False,-0.32523160119357575,-0.7089103630938389,-0.6366095858756297,0.19112782644417167,-0.433991299237731,-0.37546207364781564,35.58531489410463,MIXED,False,68.77310368239078,51.383193377224714,not_selected,DOWN,1.0,NONE,
BEKE,358,0.0675755384076342,0.0816817202108508,0.0915151653867778,0.0727072204063721,0.0,2597150.0,1169,False,52.662612693542826,61.89557704206305,0.0,64.73236618309156,not_selected,,False,0.8744094052561119,0.5919619396095958,0.35054121920705855,0.7366442902066735,0.48254224415679353,0.6584775718173054,62.364315299805575,UP,True,82.92387859086527,82.38542870446078,not_selected,UP,1.0,CONTINUING,
CMS,358,-0.0326484629120796,-0.0682433782415912,-0.0661085153813615,-0.0904800759685623,0.0681180002620885,3909850.0,1170,False,42.54866093156524,27.85877310247676,72.23513485377792,75.38769384692347,adaptive,adaptive_pullback,True,-0.5736654582002647,-0.5144001019291001,-0.2584381619421984,-0.3020304507472031,-0.4402698423330039,-0.4438984616164252,42.75104143591505,MIXED,False,72.19492308082127,67.52071189011167,adaptive,MIXED,0.0,NONE,
ROL,358,0.0011013468024076,-0.0633896223216874,-0.3126943592883819,-0.3922819657393519,0.0571053566666113,5000850.0,1171,False,30.41496011653625,7.482607607486449,69.20879115091932,81.34067033516759,not_selected,,False,0.022023374353034853,-0.48403983572420417,-0.848501501172304,0.32656205292194135,0.3441427479007807,-0.14195148642651984,13.79784070540517,MIXED,False,57.09757432132599,66.63576480822675,not_selected,MIXED,0.0,NONE,
JBS,301,0.0285505378974539,0.0086144926726594,0.0824345675064781,-0.0813679253371411,0.016794945539457,5611700.0,1172,False,42.26417786614029,47.31924958803147,0.0,83.24162081040521,not_selected,,False,0.516101196790842,0.07166437527952413,0.31828558126817574,0.48380353582820707,-0.17377065039710826,0.2998729321732906,29.23348557142071,MIXED,False,64.99364660866453,62.682628532467334,not_selected,MIXED,0.0,NONE,
RDDT,358,0.02654026507578,-0.0896099824836902,0.1231332801005831,0.1433698962181122,0.0878207631605237,4601750.0,1173,False,53.63255967085249,59.78074866629614,0.0,79.9399699849925,not_selected,,False,0.4859964266145491,-0.6332059572919003,0.4562246236205334,0.7525699090531894,-0.8583385756284928,0.12061125645225829,11.69820583153882,MIXED,False,56.030562822612914,59.437596970730034,not_selected,DOWN,1.0,NONE,
AGI,358,0.1860181959891649,0.3553316852004327,-0.0291417158469623,-0.2266814674520568,0.0,4598050.0,1174,False,39.33614113587387,36.77042039617541,0.0,79.73986993496749,not_selected,,False,0.9988269725930812,0.9946556924993111,-0.11604175352956492,0.9598267887108007,0.9986385354107639,0.8227349631565539,79.77318871126516,UP,True,91.1367481578277,98.6705450027894,not_selected,UP,1.0,CONTINUING,
YUM,358,0.0787657297669099,0.0398589668739688,0.019639892166972,-0.0537225522270893,0.0068636910655357,2651450.0,1175,False,42.00730256719746,44.5764618856426,0.0,65.28264132066033,not_selected,,False,0.9178670130146706,0.3204585524287079,0.07839835374087613,0.880056862147148,0.3241172203374375,0.575657589535883,54.5679623017281,MIXED,False,78.78287947679415,84.27389937568746,not_selected,UP,1.0,NONE,
CTSH,358,0.0913811475518067,0.2607782354307277,0.2242762437706946,0.0461352396837269,0.0,8056250.0,1176,False,62.89180999140152,72.4638978140777,0.0,89.24462231115558,adaptive,adaptive_balanced,True,0.9495930021900099,0.9744221402577202,0.7148853070196577,0.48057506670565364,0.9558759549462625,0.8274188406101386,81.40700374036969,UP,True,91.37094203050694,82.34651887949335,adaptive,UP,1.0,CONTINUING,
DXCM,358,-0.0049106564676872,0.191182437938671,0.2381613806014624,0.2198660299547434,0.034437868766477,5283500.0,1177,False,75.09801474339136,81.31381384493204,59.53666975375172,82.44122061030515,core,core,True,-0.09789856099002012,0.9206365464883851,0.7409783927146277,-0.7834050291713054,0.8196521269471643,0.23722053409273972,23.09725795554797,MIXED,False,61.861026704636984,61.116751226492056,core,MIXED,0.0,NONE,
ZTS,358,0.0450243627944255,-0.0028383591103049,-0.029929209778429,-0.3924506442668954,0.0082124905317872,5141400.0,1178,False,32.220005002659555,24.772359970563063,0.0,81.89094547273636,not_selected,,False,0.7165350407543407,-0.023648582573028258,-0.11914816690576735,0.7233704817162989,0.06653134650434336,0.34250337254087415,33.319975416720254,MIXED,False,67.1251686270437,74.67383921960572,not_selected,MIXED,0.0,NONE,
FISV,357,0.0139210632059623,-0.0326508114306656,-0.0570041709917279,-0.1131405770431096,0.059878096552192,7410900.0,1179,False,41.09428112312113,29.096367620817123,63.75324917547546,88.144072036018,not_selected,,False,0.27144329589525,-0.2655685993287648,-0.22414551993553672,0.4150321501384663,-0.1445234685188261,0.049973094121863945,4.9084378015794785,MIXED,False,52.4986547060932,60.9593841804207,not_selected,MIXED,0.0,NONE,
DOC,358,0.0596868533012853,-0.046152833051938,0.0970646284100691,0.2958764913574783,0.0317263477592838,4940400.0,1180,False,57.485518925890446,65.77734821673337,0.0,80.84042021010505,adaptive,adaptive_balanced,True,0.8317342857880097,-0.36670163314814136,0.3698579371061614,0.8905341917899066,-0.646737524980401,0.326756653875233,31.736587360253058,MIXED,False,66.33783269376165,67.62445454601495,adaptive,MIXED,0.0,NONE,
TECK,358,0.120638443398183,0.2215589534677862,0.0998074740556265,0.201235148236279,0.0,2676550.0,1181,False,59.1663284598334,72.17969314593343,0.0,65.58279139569785,adaptive,adaptive_balanced,True,0.9840832105582991,0.9513985969792788,0.3792898388646027,0.8629981822943905,0.95612949480209,0.8581806741810869,81.387639925588,UP,True,92.90903370905434,94.77970708360426,adaptive,UP,1.0,CONTINUING,
A,358,0.0426435039540862,0.1012523955181674,0.3474773409612834,0.2493692032489982,0.0266037467140821,1736500.0,1182,False,63.97190474691325,83.17417990372573,0.0,52.17608804402201,adaptive,adaptive_momentum,True,0.6925658929717481,0.6878007241766839,0.8831509465327313,0.3333640096123531,-0.09033180701220263,0.5698322121368554,52.895480382248564,MIXED,False,78.49161060684277,59.25352368968793,adaptive,MIXED,0.0,NONE,
ED,358,-0.0109170127206367,-0.0358251424435864,0.0024912119091371,-0.0192534182370442,0.0381442793859719,2313000.0,1183,False,46.85773524531933,40.30231589622008,63.58296833007312,60.18009004502252,not_selected,,False,-0.2149355576534645,-0.289978558668757,0.009964517819209104,-0.03919445343447587,-0.3506283775330222,-0.17838235773054462,16.77276035969643,MIXED,False,58.91911788652723,57.409816343448355,not_selected,MIXED,0.0,NONE,
TPR,358,-0.0161802470779464,-0.1377070882690142,-0.0720267820775371,-0.1531846547424294,0.2103410845908083,2779850.0,1184,False,28.7693884329139,22.86190270731728,0.0,66.78339169584793,not_selected,,False,-0.3127628821168626,-0.8169438348440473,-0.2803916848388607,0.3495495383082261,-0.817228132130426,-0.35193648162329705,33.44012772362634,MIXED,False,67.59682408116485,52.94113231726511,not_selected,MIXED,0.0,NONE,
UAL,358,-0.0110343458989562,-0.0513855793282298,0.1084781504134582,0.0428102627319888,0.1156221111769945,2893750.0,1185,False,53.297635590610575,54.4265151632048,36.5237106347704,68.18409204602301,not_selected,,False,-0.21717267924419512,-0.40382694054440943,0.40858593326026155,0.0362251205896676,-0.6953450510891197,-0.16711012991130014,15.913498914414756,MIXED,False,58.35550649556501,60.991221974895396,not_selected,MIXED,0.0,NONE,
EBAY,358,0.0364721177214049,-0.0974114629051881,-0.0781903576051342,0.2502837600179908,0.0806591743764574,4310050.0,1186,False,44.10491593674445,44.90979720307909,0.0,77.88894447223612,not_selected,,False,0.6227240692852894,-0.6705612235596992,-0.30294718525471664,0.8386186055925594,-0.6205452350476014,0.07940403472120627,7.677047418993264,MIXED,False,53.97020173606031,66.39556306842516,not_selected,MIXED,0.0,NONE,
IR,358,-0.0272377991788742,-0.091461945524207,0.0850275067548667,-0.1691911358784362,0.1267939244830458,4028100.0,1187,False,39.870081394451525,38.50301780528054,0.0,76.13806903451726,not_selected,,False,-0.4965796214014339,-0.6423609227039452,0.3275756188321716,-0.0872240395671411,-0.8288803324217218,-0.3607606154271911,34.7847948076608,MIXED,False,68.03803077135956,67.34018710331222,not_selected,MIXED,0.0,NONE,
TU,358,0.0165460027042139,-0.0804489888152465,-0.1977252216227701,-0.2392638245091398,0.116801453492183,6561900.0,1188,False,29.210691845264076,13.09567757655037,27.749373239919517,86.04302151075538,not_selected,,False,0.319347244018778,-0.5852483585087098,-0.6589190832640371,0.6249978451013011,-0.17497164734990792,-0.04184337462588019,4.0967364006523965,MIXED,False,52.09216873129401,67.2504261371689,not_selected,MIXED,0.0,NONE,
BAX,358,0.0134926898328393,0.0787853922927621,0.3572582845638237,0.2756466764453524,0.07266311951406,6913000.0,1189,False,76.69346361997493,83.55914785706942,55.96365338528947,86.89344672336168,core,core,True,0.2634887877341173,0.5760594877159075,0.8914682885010791,-0.12344039393024758,-0.33308955205282664,0.29878471753304175,29.291066080515353,MIXED,False,64.93923587665209,59.840879963657514,core,MIXED,0.0,NONE,
