symbol,stage1_history_days,stage1_ret_5d,stage1_ret_20d,stage1_ret_63d,stage1_ret_126d,stage1_pullback_20d,stage1_median_volume_20d,discovery_order,value_seed,adaptive_deep_score,adaptive_momentum_score,adaptive_pullback_score,adaptive_volume_rank,deep_selection_tier,deep_selection_reason,deep_selected
IAD.L,359,0.004077471967380175,0.03141361256544495,0.04574824578308201,0.10944386120869831,0.012036108324974926,244953.5,257,True,46.06798703812049,55.869387184885085,0.0,19.559779889944974,core,core,True
0H13.IL,357,-0.051457194899817815,-0.01652502360717656,0.08061839924376701,0.09242274204258205,0.0783185840707965,2523.0,258,True,48.9032292717483,56.012689803596636,71.40636789719187,0.4502251125562781,core,core,True
0MHU.IL,359,-0.050311015785393876,0.0,0.08905902073434646,0.09834499884643821,0.08075090425954479,16794.5,259,True,54.09197179465336,58.44869281203181,69.56634363387882,2.1010505252626315,core,core,True
INDU-A.ST,352,-0.055253623188405765,-0.020657276995305174,0.0819502074688796,0.08747960161816293,0.08024691358024694,81152.5,260,True,46.24088524895163,55.67502215981078,71.3199316897988,10.405202601300651,core,core,True
INDU-C.ST,352,-0.050512509860684784,-0.011432927095202161,0.09474571528754239,0.07908316221440059,0.07719676889313254,333016.5,261,True,48.7614698027692,56.66932624540546,71.82529177552244,22.661330665332667,core,core,True
HFEL.L,359,0.021442495126705596,0.023689925981985827,0.006006239308157024,0.03403316808289114,0.011076926833858969,1439484.5,262,True,44.49993412485112,46.40535051039825,0.0,48.22411205602801,core,core,True
GUBRA.CO,349,0.0425884779771708,0.07961050063333586,0.11604503737003147,-0.08272506082725062,0.009978959860247438,15781.0,263,True,34.15052075206791,53.60140431779096,0.0,2.001000500250125,core,core,True
TMT.L,357,0.029940163359560623,-0.011494241848790776,0.39837398531574175,0.28358207892989196,0.017142840794154623,12996.0,264,True,53.838956452819104,78.67958087849198,0.0,1.5507753876938468,core,core,True
0A4H.L,357,-0.11472273469300298,-0.17395181111769864,-0.037422002178779,-0.33250946053632346,0.1801682012984831,20546.0,265,True,16.646344190480054,18.292103339387136,0.0,3.2016008004002,core,core,True
CPI.VI,360,-0.016817608553706065,-0.024390251367249483,-0.0355330210332383,-0.06976746222013974,0.03061227592911475,18264.0,266,True,37.65076066626007,32.50758582109325,60.641306641425786,2.501250625312656,core,core,True
IF.MI,357,0.010020014419147794,0.00265251737767902,-0.21576766872046294,-0.3796189124314212,0.018181801292662225,403842.0,267,True,21.95047779229483,12.243102758896443,45.11861088034898,24.462231115557778,core,core,True
HAN.L,359,0.01775147928994092,0.05521472392638027,0.17413346374409078,0.24645330253080333,0.0,48177.0,268,True,55.597844785710194,74.10849515615442,0.0,7.703851925962982,core,core,True
HANA.L,359,0.030864197530864113,0.07051282051282048,0.15979448521479567,0.21022026548628525,0.0,75551.0,269,True,55.10685047056475,72.78404451472424,0.0,9.904952476238119,core,core,True
AKER.OL,352,0.05959302325581395,0.2634315424610052,0.19508196721311477,0.6794393702124859,0.0,93696.5,270,True,56.51833968993814,86.86686168905932,0.0,11.805902951475739,core,core,True
0F6L.L,324,-0.0031948395066633273,-0.029850717942397798,-0.18622846534252036,0.30108429351662114,0.046454779983379435,316.0,271,True,35.082854155086096,41.75976597312883,66.47526341724978,0.2001000500250125,core,core,True
MAU.PA,362,0.02882205745911648,0.03596212499089946,-0.18308458882261458,0.0939373634851135,0.04756378803426364,206075.0,272,True,35.408599252175186,36.91894326606707,0.0,18.05902951475738,core,core,True
ESCT.L,359,0.004192872117400492,0.04369698894021923,0.03245022248247098,0.08643229089157245,0.002083333333333326,330563.0,273,True,45.28909813363299,53.88694522191123,0.0,22.56128064032016,core,core,True
PHI.L,359,0.060037523452157515,0.08863198458574173,0.03290676416819016,0.23903508771929816,0.0,109274.0,274,True,49.81030378800281,63.44244079476643,0.0,13.206603301650826,core,core,True
THS.L,359,-0.004273504273504258,0.026431718061673992,-0.06785122259198473,-0.10706179540255667,0.029166666666666674,111554.0,275,True,36.892533086674135,30.810692289349323,56.08770858770859,13.356678339169584,core,core,True
GEMD.L,359,-0.014778311237724773,0.1428571428571428,-0.07407411086706317,0.0,0.05325441649971718,187972.0,276,True,46.48378503078112,41.59161034381428,74.06307480130417,17.158579289644823,core,core,True
TEK.L,359,-0.03658533181412238,-0.024691392183120553,-0.3524589984527806,-0.5153373947769537,0.08139537849446765,999757.5,277,True,26.88137107357829,6.39446480443967,65.16405890159143,39.66983491745873,core,core,True
HEAD.L,359,-0.20179372887696845,0.7799999237060546,-0.7527777883741591,-0.7915690993088966,0.2822580731994282,4363517.0,278,True,29.53771000181628,15.095755372549775,0.0,77.88894447223612,core,core,True
HEADL.XC,359,-0.10196078248044149,0.7821011839199004,-0.7672172756642857,-0.7879629702397988,0.2612903121606861,10453.5,279,True,18.045158891342602,15.100911442651855,0.0,1.250625312656328,core,core,True
MOBA.ST,352,-0.009708728874782357,-0.16734697055141345,0.13082036541347342,3.5945944494651956,0.23595509229924083,5231.0,280,True,45.788772310163196,72.22372948410998,0.0,0.80040020010005,core,core,True
SUMMAS.ST,352,0.002116450599719766,-0.2399678781672645,-0.4532332312997238,-0.6593524990315746,0.2472177802494806,8251.5,281,True,1.783946970308714,1.2118962655901495,0.0,0.9504752376188095,core,core,True
TECH.OL,352,-0.07027026678716475,-0.7849999964237213,-0.8330097090524894,-0.8572614106734436,0.7844611498121363,69982.0,282,True,2.3651693626177246,0.09187138397652989,0.0,9.45472736368184,core,core,True
PMP.L,359,0.010000000000000009,-0.047169811320754707,-0.45108695652173914,-0.47120418848167545,0.047169811320754707,27941.0,283,True,20.45959066072889,5.044756193907979,63.069407008086245,4.252126063031516,core,core,True
NETEL.ST,354,0.010971738803856157,0.043689318515579556,-0.16881448208481065,-0.15465272443999756,0.06521743186705453,55175.0,284,True,25.62655076681241,23.18281873997389,61.30816597879391,8.554277138569285,core,core,True
RVRB.L,359,0.012048192771084265,0.024390243902439046,0.16666666666666674,0.09090909090909083,0.0,20037.0,285,True,49.20916796276241,64.95394613239043,0.0,2.9514757378689347,core,core,True
RVRG.L,359,0.0,0.0,-0.5238095238095238,-0.418604676951711,0.0,9409.0,286,True,13.56532101178285,7.923777778045407,0.0,1.0505252626313157,core,core,True
SYNT.L,359,-0.11921709380754497,0.2147239263803682,-0.06072107621656453,4.056179794982426,0.1885245901639344,692068.0,287,True,54.230840943536634,65.87644309745981,0.0,32.61630815407704,core,core,True
SYNTL.XC,359,-0.11971829803518241,0.23304564588752585,-0.05123341031976214,4.005005119675151,0.17081259315721742,22251.5,288,True,50.48688344009419,66.90585211698453,0.0,3.401700850425213,core,core,True
EXPRS2.ST,354,-0.07534247358289548,-0.014598526172921567,-0.43037970927015745,-0.9137931010858246,0.11475406888671102,107179.0,289,True,14.752607191093228,5.706191920822032,55.81760738895197,13.056528264132067,core,core,True
JIN.OL,352,0.048387129026447706,0.06907896078359399,0.01856317421073328,0.14767683533738096,0.0,23287.5,290,True,36.790496369510315,57.04472578438504,0.0,3.551775887943972,core,core,True
WLN.PA,362,0.0178333123524983,0.23548453814707027,-0.009568604657367419,-0.11490689260706155,0.09606278327645423,378766.0,291,True,44.47882417062489,41.66442308618721,40.21213234509728,24.062031015507753,core,core,True
RBD.L,359,-0.015748031496062964,-0.2088607594936709,-0.36548223350253806,-0.2897727272727273,0.18831168831168832,32240.0,292,True,12.779306193504688,5.699888719211112,0.0,5.002501250625312,core,core,True
GEM.L,359,-0.017241444513996895,0.03636360168457031,-0.3372093539034221,-0.4571428753080822,0.017241444513996895,6093.5,293,True,22.147330363943148,10.808644915527765,52.48774411096146,0.8504252126063032,core,core,True
0P6O.IL,357,-0.030351138220770513,-0.00340553041177738,-0.11351163260668717,-0.23613610840316335,0.04689940560100514,159818.5,294,True,29.232250224609498,19.84888875774991,74.67109497215648,15.957978989494748,core,core,True
1VOW3.MI,357,-0.025192277539211716,0.0013620059468129053,-0.10549806426975294,-0.2385220976378919,0.03643520704456071,20657.0,295,True,26.908689587975342,20.84907904308156,66.68859007176005,3.251625812906453,core,core,True
VOW.DE,360,-0.028159810986867928,-0.008684055298994298,-0.12511648346112514,-0.24036550090944075,0.0407240024307538,48374.5,296,True,31.041701969516556,18.558766252535133,70.20908923306501,7.8039019509754874,core,core,True
VOW3.DE,358,-0.02916994168196696,-0.003267055087947335,-0.11021813400151481,-0.24243402344035225,0.04785435932582349,700224.5,297,True,33.78110044941137,19.87391188103072,74.91774114465491,32.91645822911456,core,core,True
NAVIGO-STAM.ST,354,-0.05089815636047601,-0.03353655367540054,0.04620465552016517,0.5314010524280168,0.05089815636047601,106834.0,298,True,54.160600626972126,63.55081310849154,83.13939239971923,13.006503251625812,core,core,True
AYM.L,359,-0.08450702995658965,0.5853658905347008,0.47727269525370386,0.23809523809523814,0.08450702995658965,219151.5,299,True,75.55400352073096,87.4429926824451,77.21496043087838,18.70935467733867,core,core,True
0JHU.IL,357,-0.04375218807672765,-0.007267469462669651,-0.09468077199039482,-0.19341053500801098,0.06662113879202991,118048.0,300,True,30.954646442352697,22.821091442940897,76.40034988921752,13.656828414207103,core,core,True
PAH3.DE,358,-0.0463737764837483,-0.0068990750813843205,-0.08952393034621164,-0.19663874406678838,0.06687134493980917,522453.0,301,True,35.393952950078244,23.21054259019284,77.01009032121138,28.064032016008007,core,core,True
0QXR.IL,357,0.0,0.0,0.0,0.0,0.0,11050828.0,302,True,44.573043358937035,41.683211504554805,0.0,92.69634817408703,core,core,True
8TI.DE,358,-0.09191509122448593,-0.1555174291835052,-0.3061384083659905,-0.33036116612878064,0.16015917106252808,579012.5,303,True,14.95111312676723,5.986104052354962,0.0,29.71485742871436,core,core,True
STLA.VI,21,-0.07592141034444744,-0.1338582359352748,,,0.16745501941273144,21838.5,304,True,27.729769447977,43.81777108433735,0.0,3.3516758379189597,core,core,True
STLAM.MI,359,-0.09174786747964758,-0.12311959853558518,-0.31179121213609495,-0.32582563362158357,0.1624125922514007,39365026.0,305,True,27.401038162508822,6.517912413347914,0.0,99.09954977488744,core,core,True
STLAP.PA,360,-0.0934330224764659,-0.1569169461997224,-0.3073732027818685,-0.33023009017174076,0.16218521615232784,5247691.5,306,True,25.286415762443735,5.976199881493185,0.0,82.29114557278639,core,core,True
ONTEX.BR,362,-0.0811321301322746,0.07032960030987079,-0.11131389258964608,-0.4841101586827252,0.0811321301322746,153867.0,307,True,34.30014302226319,19.326453153678287,78.31983834955295,15.507753876938468,core,core,True
GLE.PA,360,-0.022142864408947194,0.08535939559227046,0.2487327389910905,0.2489200391023625,0.024813058102687524,1251120.5,308,True,72.94049488424182,79.5903852314496,58.60451427808283,44.922461230615305,core,core,True
FIPP.L,359,-0.037735849056603765,-0.05555555555555558,-0.203125,-0.019230769230769273,0.07272727272727275,164242.0,309,True,35.03198487753093,24.033460411016318,70.86559666748344,16.15807903951976,core,core,True
CTM.ST,354,-0.26538463090298403,0.0035026236064621408,0.1646341321583238,0.2733333375718858,0.34886364830919503,351579.5,310,True,49.98046097987091,71.7358207319482,0.0,23.36168084042021,core,core,True
88E.L,359,0.023809615716916754,0.023809615716916754,-0.23214281000653014,-0.022727250560256596,0.05286338615302688,455502.0,311,True,29.352658120340646,27.347914749762747,0.0,26.013006503251624,core,core,True
NRGB.AQ,359,0.0,-0.039215686274509776,0.8846153846153846,53.44444588672972,0.039215686274509776,0.0,312,True,71.23161525874694,88.36659312178742,61.06209150326795,0.0750375187593797,core,core,True
NXI.PA,362,0.06566738481540857,-0.036774173859627,-0.10598804652103055,-0.14928769491636684,0.02226589013722169,144967.0,313,True,25.846550544849535,22.186145120265145,0.0,15.207603801900952,core,core,True
CRST.L,359,0.11006289572236883,0.11532384399756168,0.06646528291110054,-0.5786900463001536,0.015341680905720856,1547304.0,314,True,39.832405316717555,38.48978781981184,0.0,49.82491245622811,core,core,True
CRSTL.XC,359,0.11593057251143657,0.1071987216048329,0.065512023707194,-0.5816639835750221,0.007017543859649145,273977.5,315,True,35.24240309406713,38.10619728012409,0.0,20.810405202601302,core,core,True
VTY.L,359,0.09959834455007521,0.019359573980981537,0.07541233789934298,-0.6178113086792432,0.1307936895461309,1519860.5,316,True,37.64716367588165,35.04992430738548,0.0,49.47473736868434,core,core,True
VTYL.XC,359,0.09792990104930288,0.029104432063316255,0.0798746843539575,-0.6140498219765176,0.11630893175473722,327421.0,317,True,34.1876575287874,35.99349868486341,0.0,22.511255627813906,core,core,True
CIC.L,359,-0.020000000000000018,-0.039215686274509776,0.0,-0.20967741935483875,0.039215686274509776,14593.5,318,True,35.298239517205985,28.768869711151684,66.8954248366013,1.8009004502251125,core,core,True
WUW.DE,358,-0.0136986820351932,-0.03095558874661719,-0.004149406601549943,-0.02984271681412798,0.021739174096029212,17820.0,319,True,37.53805627091409,37.640056929035616,54.23874717685419,2.451225612806403,core,core,True
0RUH.IL,357,-0.02835895307753933,-0.021077319201383782,-0.0967695901298985,-0.22213701651516726,0.05472639230090215,133012.0,320,True,30.09936150611209,20.668017431581585,78.935318452936,14.657328664332168,core,core,True
AT1.DE,358,-0.042474613263250416,-0.02169811617823092,-0.11681520960570335,-0.23077454999487124,0.062386988294638845,1515283.0,321,True,35.98737630085849,18.656156513298296,78.64886468605256,49.42471235617809,core,core,True
CLI.L,359,-0.03360484241259798,-0.0857418233546785,-0.0031512125207985298,-0.18706011649229592,0.10471696673699149,243972.5,322,True,35.15832824889297,27.8433611495161,49.85757581887016,19.459729864932466,core,core,True
UJO.L,359,-0.015151500920837613,-0.16129032258064513,-0.3551587252780273,0.10169489744647242,0.16129032258064513,217190.0,323,True,27.427799478616194,26.070830703863034,0.0,18.459229614807406,core,core,True
RCH.L,359,-0.003550331973465215,-0.277646214097935,-0.1627589517651059,-0.39882174910609813,0.2862165518157551,1817149.0,324,True,21.422094975684637,7.8396156597601925,0.0,53.77688844422212,core,core,True
RCHL.XC,359,0.0035544480680049784,-0.26580163890181974,-0.16443304109533363,-0.3961128148367261,0.2770777311861461,78033.0,325,True,14.915124572385768,7.898166034790903,0.0,10.155077538769385,core,core,True
TFG.L,359,-0.00746264407777486,-0.017093934567187774,0.02809709393180615,-0.10183374272086643,0.02919705285395402,12275.0,326,True,39.59367926116078,37.86097609149112,57.03668486084634,1.4007003501750876,core,core,True
KMR.L,359,-0.044117647058823484,0.04278074866310155,-0.10138248847926268,-0.24271844660194175,0.0714285714285714,32308.5,327,True,33.410148909018474,23.545566713073807,73.53091236494599,5.052526263131566,core,core,True
MPL.L,359,0.12280707184664652,0.2800000190734864,-0.11111107431811951,3.266666730244954,0.21951216533735707,5803626.5,328,True,59.808067483081686,62.39395657399691,0.0,84.19209604802401,core,core,True
LWB.WA,355,-0.031249949442487934,0.01639346019747623,0.014018745315743208,0.028436036522381025,0.03769394691260719,47560.5,329,True,42.21576253613944,46.511603190049286,69.23463096186343,7.553776888444222,core,core,True
IOM.L,359,0.1400777574805543,0.13565891874029234,-0.285365872266816,-0.09567907848221213,0.0,217369.5,330,True,27.67055094502397,26.43815967588868,0.0,18.55927963981991,core,core,True
FUTR.L,359,-0.00435873088684724,0.0554455042672235,0.03294567664201775,-0.19929896674997494,0.052163623064306774,333164.5,331,True,44.971151765610145,38.58726991131258,70.34877745323465,22.71135567783892,core,core,True
FUTRL.XC,359,-0.009919442487562824,0.05412539239763814,0.02371792915539861,-0.20269598344950857,0.05390998779025713,58725.5,332,True,42.41482134208117,37.23778711407004,73.05173459569833,8.904452226113056,core,core,True
CORE-B.ST,352,-0.05299010923848546,0.09162305108159541,-0.2764513136696911,-0.3446966957920934,0.07607084764938032,3893455.5,333,True,31.613491810266915,16.054076863230613,73.24492379256091,74.98749374687344,core,core,True
KLDVK.OL,352,0.11650483369355369,0.08490562133408952,0.7424242676015951,-0.13533835826474583,0.0,9660.5,334,True,41.21173172533514,64.7566861809493,0.0,1.150575287643822,core,core,True
CGNR.L,359,0.032258064516129004,0.0,-0.23809523809523814,-0.4838709677419355,0.0,20285.5,335,True,15.269132122406134,10.187747190280513,0.0,3.0515257628814405,core,core,True
TMG.L,359,0.22222222222222232,0.3538461538461539,0.5438596491228069,0.1578947368421053,0.0,57577.0,336,True,62.084915838076014,84.32945647042388,0.0,8.704352176088044,core,core,True
BPOST.BR,360,-0.013196486192478818,-0.15239300628851504,-0.20355034878238654,-0.40044542327636634,0.1513240950391196,194325.5,337,True,16.257261005625054,7.110411859352645,0.0,17.408704352176088,core,core,True
0K02.L,1,,,,,,1285.0,338,True,31.062522511255626,50.0,0.0,0.3001500750375188,core,core,True
GTC.WA,353,0.09913794210847326,0.12831856773308337,-0.04494386537405104,-0.089285715806241,0.0,2607.5,339,True,24.822464698489895,38.11681803182341,0.0,0.5002501250625313,core,core,True
PEN.PR,353,-0.021917852064214927,0.08510637526939857,0.017094000838336676,-0.31213874877012304,0.021917852064214927,10191.5,340,True,30.050439889237534,34.481112675411765,56.746615272767166,1.2006003001500751,core,core,True
0GYZ.L,1,,,,,,20109.0,341,True,31.467725112556277,50.0,0.0,3.001500750375188,core,core,True
NOM.OL,354,0.05894308076342014,-0.45729168425831457,-0.7420792157738103,-0.7694690287519298,0.592968753085006,475011.0,342,True,6.19666772003627,0.31801285509892424,0.0,26.663331665832917,core,core,True
WJG.L,359,0.007856307073287994,0.004474268873658316,-0.24537816553767122,-0.4111475710008965,0.029189238677153728,490138.5,343,True,26.237603310099022,11.035924485627437,52.56382009424331,27.113556778389196,core,core,True
STAF.L,359,-0.026666683620876763,0.1005025144893803,0.13766231784572858,-0.1453658685451601,0.0931677033350169,111553.5,344,True,50.457651461804005,52.93354796635562,54.98349018203098,13.306653326663332,core,core,True
VTU.L,359,0.018181818181818077,0.07142855057563491,0.3168182795108634,0.35504847507866266,0.01639346019747623,437473.5,345,True,69.57317107801204,83.62375682257218,41.631016485883585,25.46273136568284,core,core,True
WINE.L,359,-0.01388888888888884,-0.005602262147486492,-0.053333333333333344,-0.048257353187077356,0.053333333333333344,41051.5,346,True,39.60780736628752,33.123375649740105,73.85251322751321,6.503251625812906,core,core,True
GATC.L,359,0.008902077151335286,0.10749185667752448,0.23636363636363633,0.4656912423951065,0.0,23542.0,347,True,61.249589353527924,84.2045410751362,0.0,3.651825912956478,core,core,True
EUR.WA,355,-0.018050571898550194,-0.04932042373137935,-0.09333336629985234,-0.25649204554522587,0.03049510425170654,133306.5,348,True,24.75934045487192,18.367011629083308,60.92838610241929,14.70735367683842,core,core,True
ALMEX.PA,362,-0.05256414284916067,0.26109209865386274,-0.4566176721175229,-0.6995935060207474,0.4306625479886288,90162.5,349,True,20.6399914178961,14.708283855132647,0.0,11.405702851425712,core,core,True
KAMUX.HE,353,-0.030612231709717497,0.006622510282393357,-0.05590064135337636,-0.27619045240268036,0.08653849184777551,29875.0,350,True,24.442719653818234,23.845022232071027,60.238072628616095,4.752376188094047,core,core,True
DEEZR.PA,360,0.05652179005916813,0.10454546094925932,0.06578951633758101,0.07048461990091459,0.0,19373.0,351,True,46.54149698825425,59.477876018267395,0.0,2.851425712856428,core,core,True
0JOQ.L,357,-0.14569844864406722,-0.041389145190870225,-0.11078000146398681,0.08381954999347907,0.14569844864406722,34448.5,352,True,27.431120466147213,35.10596815490671,0.0,5.602801400700351,core,core,True
STJ.L,359,0.03421052631578947,0.09629229412385665,0.03471908415101743,-0.01530189868823395,0.011735121542330251,2448787.0,353,True,48.94841609465715,50.14311895723638,0.0,62.4312156078039,core,core,True
STJL.XC,359,0.03454306952339303,0.10386040456696333,0.03914133453426416,-0.013606562482887719,0.008589985334171435,604996.5,354,True,44.61158455064246,50.93034623499997,0.0,30.265132566283143,core,core,True
JET2.L,359,-0.002533248891703588,0.07655502392344493,0.47058823529411775,0.21998450813323012,0.011919698870765383,780300.0,355,True,64.68404054720922,82.20391813154257,0.0,34.817408704352175,core,core,True
JET2L.XC,317,-0.0012674271229404788,0.07871321013004784,0.4701492537313432,0.22455322455322446,0.01005025125628145,81396.0,356,True,53.20904336850095,82.47299875230631,0.0,10.455227613806903,core,core,True
NXQ.L,359,-0.010309278350515427,-0.05882352941176472,-0.26717557251908397,-0.38029486409928437,0.05882352941176472,18318.0,357,True,22.92825690363725,7.67587392753742,71.4732594068555,2.5512756378189096,core,core,True
HILB-B.ST,352,-0.16666666666666663,-0.10071944091358798,-0.10394264007818077,-0.3892508010514959,0.16666666666666663,100520.0,358,True,10.927200914519588,13.199635808327272,0.0,12.356178089044523,core,core,True
CEC.DE,360,0.002481327921606491,-0.008588920012347456,0.026683613875561507,-0.08390020371003115,0.025331729687973592,19568.0,359,True,40.71672913798392,39.22153427785513,51.743540591610326,2.901450725362681,core,core,True
CECV.DE,21,0.009615375798129211,0.0,,,0.023255901635817477,35605.5,360,True,37.29881105016072,48.53915662650603,48.377740214385035,5.702851425712856,core,core,True
DEVO.L,359,-0.02499997615814209,-0.5542857033865792,-0.6372092934541924,-0.694117639579025,0.5542857033865792,23483.5,361,True,9.308585477605218,0.4408311976414253,0.0,3.601800900450225,core,core,True
NWF.L,359,-0.016339869281045805,0.07117437722419928,0.13157894736842102,0.11904200834609813,0.022727272727272707,81977.5,362,True,58.64407480873123,66.65738523867562,55.620773561950045,10.605302651325662,core,core,True
AMV0.DE,230,-0.032722512435463424,0.05420831860874675,0.06330937447307772,-0.10141046394122988,0.0943627094635816,132236.5,363,True,38.509021482716264,46.23650389241894,56.010007887650126,14.507253626813407,core,core,True
WBGR-B.ST,354,-0.04545460949259217,0.11999994913736978,0.5107913138450442,-0.45169714191520716,0.05829601494574432,104638.0,364,True,49.12431419787589,55.71659288091992,82.05053756416433,12.756378189094548,core,core,True
0RVI.IL,359,-0.09677414190885758,-0.17570264721799467,-0.2948147611184302,-0.3968810853668625,0.15499109096539765,13801.5,365,True,11.686468666259758,4.723931210648271,0.0,1.7508754377188593,core,core,True
HFG.DE,360,-0.09640327434746088,-0.17407704511552857,-0.2970183570269992,-0.3868773729182252,0.1682496323436644,1129255.0,366,True,18.63465323214844,4.857194170524561,0.0,42.57128564282141,core,core,True
WYN.L,359,-0.00666666666666671,0.009485094850948617,0.020547945205479534,-0.025818591147856895,0.00666666666666671,18568.0,367,True,35.74698899444785,43.32547402725657,0.0,2.6013006503251628,core,core,True
KOMPL.OL,354,-0.026666641235351562,0.0830861184916325,0.0167131427946019,-0.45318352193700895,0.026666641235351562,45035.5,368,True,30.765865043200105,31.896866253498604,61.071405410766594,7.003501750875437,core,core,True
0A7G.L,328,-0.06776280089259801,0.029345283402710143,-0.10653577932356018,-0.33231657164750095,0.06776280089259801,1578.5,369,True,23.676846649478733,19.91733728195469,82.69670208873279,0.3501750875437719,core,core,True
NYOR.ST,352,-0.04193544516826275,-0.08049535260926621,-0.04193544516826275,-0.22656247526174356,0.08615383735069859,30479.0,370,True,23.88461757633255,22.52904259982754,63.77879600459654,4.902451225612806,core,core,True
PRT.MI,357,-0.046464681234528515,0.007112334623823324,0.029818170720880666,0.20436326943464556,0.05093835288173909,106278.5,371,True,52.88869611496809,57.233023959091064,81.87117904876645,12.906453226613307,core,core,True
NTBR.L,359,0.060975609756097615,0.17040358744394624,0.31155778894472363,0.04400000000000004,0.0076045627376425395,45681.5,372,True,55.022902072037624,73.31429928028788,0.0,7.153576788394197,core,core,True
ECONB.BR,362,-0.0034246541787590346,0.0034482724601392345,0.003916082282555022,-0.022159630867498836,0.05825237324869392,46085.5,373,True,45.48146122400541,41.14027581738389,69.81881688627992,7.2536268134067035,core,core,True
RWA.L,359,0.16725978647686834,0.4513274336283186,0.8594104951754025,0.33333333333333326,0.0,129622.0,374,True,68.02131162746423,92.56087474648695,0.0,14.25712856428214,core,core,True
0OC2.IL,359,-0.007963989548548489,0.0638692634017044,0.03392280916463486,-0.07341526440250234,0.02584154219611645,2477.0,375,True,43.55055214890848,44.88997172215451,55.10568973973207,0.400200100050025,core,core,True
HDD.DE,358,-0.02140877064263691,0.039618502295806435,0.02162948187619107,-0.08344110490509982,0.030779724147097065,568558.5,376,True,45.1174747063048,41.696518681683955,62.08405400468633,29.41470735367684,core,core,True
LOG.MC,362,-0.01699558496887954,0.03521943539836503,0.08864608698784004,0.13022503786058937,0.04526093452563951,137891.0,377,True,59.869879529514854,62.53190741775579,69.7614336556048,14.807403701850925,core,core,True
AAG.DE,360,0.035971224008772174,0.11196909888969486,0.12499995343387194,0.018387501336256884,0.0,24913.0,378,True,48.205581602665134,61.919826948738574,0.0,3.851925962981491,core,core,True
SNWS.L,359,-0.022408941735682975,0.014534883076207317,0.05148114664998782,-0.030300685638892322,0.051630373656861184,334483.0,379,True,50.9864267359728,47.218356633250316,75.28331550810732,22.861430715357677,core,core,True
LASER.ST,352,0.02749138235647486,0.0,0.43750003438729634,0.3652968100159668,0.009933812477823878,673.5,380,True,51.65620960231962,81.82046910151603,0.0,0.25012506253126565,core,core,True
ENVX,357,-0.22521548878122366,-0.2133479445136861,-0.41162030277363915,-0.39273648947978035,0.2556935641001441,5726700.0,381,False,19.429309267677173,3.246796161053651,0.0,83.94197098549274,not_selected,,False
HTZ,358,-0.1510204558271202,0.1243242685946353,-0.6,-0.5772357944203851,0.25714287173991324,26112050.0,382,False,29.38840757766217,12.836425670695577,0.0,97.6488244122061,not_selected,,False
CCO,358,-0.016597592882582446,-0.012500086923436848,-0.00836829224570046,-0.0042017766390675115,0.024691431913493544,5465150.0,383,False,51.11352531965851,39.53834731167774,56.911851013392074,82.79139569784893,not_selected,,False
JBLU,358,-0.13253011850429397,-0.05794391557112211,0.1004366912248218,-0.16968701493898564,0.21372853637620415,24512750.0,384,False,46.71675516524407,40.821681869420914,0.0,97.49874937468735,not_selected,,False
TE,357,-0.08097925291380281,-0.19071311034066807,-0.13932979739382845,-0.20261434547476076,0.1999999687319891,42057050.0,385,False,28.713463735542202,14.51777421561496,0.0,99.2496248124062,not_selected,,False
CAPR,358,0.8015266675422836,-0.642243577757945,-0.7473233473219179,-0.6925749147801128,0.6429652067097504,3948450.0,386,False,18.303956593745873,0.33193349166357555,0.0,75.43771885942971,not_selected,,False
BBAI,357,-0.006191944522728088,0.13829791281438175,-0.21323527005579457,-0.21323527005579457,0.03892211956977576,21309300.0,387,False,41.93443895788161,23.24264420737729,62.68634355279973,96.99849924962481,not_selected,,False
VNET,354,0.05882353691156261,0.005076137217272736,-0.12195125561473086,-0.34382764900233176,0.0,3375300.0,388,False,23.25752010831907,17.027693440696012,0.0,71.33566783391696,not_selected,,False
LAC,358,-0.08923075749323917,-0.0326797080073582,-0.38075315727535264,-0.34801760726472974,0.13702624474132385,8658550.0,389,False,24.97652578061514,7.572219606133449,0.0,89.99499749874937,not_selected,,False
SOC,357,-0.2102161374430137,-0.040572810017267424,-0.7343027131183164,-0.5478065437932271,0.2400756124923764,7074350.0,390,False,20.67284408263672,4.4537109854853245,0.0,87.24362181090545,not_selected,,False
RXRX,358,-0.07761193966116664,0.003246750230832429,0.06920408373887188,-0.10693645083767611,0.07761193966116664,15001750.0,391,False,58.54425531829102,43.9367159762601,79.47228165854663,94.59729864932466,adaptive,adaptive_pullback,True
TMC,358,-0.13846155780911462,-0.02487559828533148,-0.2403100402687144,-0.32761575856041303,0.1422319630091241,4243950.0,392,False,25.04853920610436,10.823002124451426,0.0,77.03851925962981,not_selected,,False
GT,354,0.0033167463069041503,-0.10237382845917076,0.03242321721697827,-0.3351648420746838,0.17798911943144424,8474600.0,393,False,32.056803449762896,26.802554580577407,0.0,89.59479739869936,not_selected,,False
IAUX,356,-0.02941180595477033,0.2790697867835521,0.05095536371550291,-0.14948457345811395,0.05714287076677593,9615050.0,394,False,57.32677143326068,47.62314050283501,78.08523769070862,91.2456228114057,adaptive,adaptive_pullback,True
